,clouds (%),dewpt (°C),dhi (W/m²),dni (W/m²),ghi (W/m²),max_dhi (W/m²),max_dni (W/m²),max_ghi (W/m²),max_temp (°C),max_uv (Index),max_wind_dir (°),max_wind_spd (m/s),min_temp (°C),precip (mm),precip_gpm (mm/hr),pres (hPa),rh (%),slp (hPa),solar_rad (W/m²),temp (°C),wind_dir (°),wind_gust_spd (m/s),wind_spd (m/s),query_lat (°),query_lon (°)
max_wind_dir (°),0.3115598263858868,0.464844268375242,0.6646489757069717,0.6577075690438324,0.6730670795806231,0.6692108092096524,0.5708544055713565,0.6798951178620541,0.15207534602437567,0.13908695295517692,1.0,0.27179343432224645,0.5002167975155907,0.1590246373212327,0.1590246373212327,-0.49029341381437164,0.3015789366269889,-0.4943787523235308,0.05463103560183179,0.42133000756378264,1.0,0.2707922688494082,0.20579552332712653,,
max_wind_spd (m/s),0.4406959298807161,0.410661964854696,0.5750108655963589,0.5798036265218849,0.5614518418903766,0.38937578952735585,0.12111428194640061,0.4978666600018146,-0.1675829780138074,-0.11740877034387193,0.27179343432224645,1.0,0.4440536518119049,0.2449563743747375,0.2449563743747375,-0.640010698769759,0.371128101099282,-0.6379899946736299,-0.22803129986560527,0.21851256090419888,0.27179343432224645,0.9582455072524985,0.9496888919939178,,
min_temp (°C),0.4623062231626903,0.8670317135343436,0.8190006936392835,0.8256503086345554,0.8329230309756036,0.7276735989063936,0.45686757220748964,0.811844229990213,0.3808191625678917,0.07471752703847986,0.5002167975155907,0.4440536518119049,1.0,0.2344692621111248,0.2344692621111248,-0.7962424341682223,0.47497253926172284,-0.8066587796448377,0.00885901870622421,0.8677909756500221,0.5002167975155907,0.4547750198738961,0.4267523766384817,,
precip (mm),0.5230354503861347,0.37089266179424,0.25434797843644047,0.24329902592044225,0.26548591413945183,0.19736541374395616,0.061501896822745636,0.25596000849845685,-0.35852730061559857,-0.423339449892644,0.1590246373212327,0.2449563743747375,0.2344692621111248,1.0,1.0,-0.4540641723709185,0.5179503030452857,-0.44689685542939234,-0.563939854832554,-0.025807663714140897,0.15902463732123273,0.26477271555503773,0.28307938831646634,,
precip_gpm (mm/hr),0.5230354503861347,0.37089266179424,0.25434797843644047,0.24329902592044225,0.26548591413945183,0.19736541374395616,0.061501896822745636,0.25596000849845685,-0.35852730061559857,-0.423339449892644,0.1590246373212327,0.2449563743747375,0.2344692621111248,1.0,1.0,-0.4540641723709185,0.5179503030452857,-0.44689685542939234,-0.563939854832554,-0.025807663714140897,0.15902463732123273,0.26477271555503773,0.28307938831646634,,
pres (hPa),-0.6647578374377577,-0.7820078017150555,-0.7994033784761662,-0.8036465741752062,-0.805194860860879,-0.6294865972362089,-0.28803869013681327,-0.7543776148943281,-0.024016135261924514,0.20540248009784126,-0.49029341381437164,-0.640010698769759,-0.7962424341682223,-0.4540641723709185,-0.4540641723709185,1.0,-0.608485915100017,0.9977947785226756,0.3293626302033215,-0.552744440832433,-0.490293413814371,-0.6373659053628512,-0.647037627094047,,
rh (%),0.7645401417187637,0.8256917209079332,0.3252095701661438,0.3154476970369202,0.3560953382431366,0.21167320885953178,-0.04703273972724527,0.3280632293364909,-0.5170576888236179,-0.5877443404192034,0.3015789366269889,0.371128101099282,0.47497253926172284,0.5179503030452857,0.5179503030452857,-0.608485915100017,1.0,-0.6020539075343375,-0.6386909514422766,0.030306918848303305,0.3015789366269889,0.3792840819142016,0.4284021558598255,,
slp (hPa),-0.6562083436570958,-0.7864848635850812,-0.8062239741505082,-0.8106188879836124,-0.8121769234157157,-0.6381725395709572,-0.29761867148701426,-0.7621406962140529,-0.04286503339883795,0.19175789861450673,-0.4943787523235308,-0.6379899946736299,-0.8066587796448377,-0.44689685542939234,-0.44689685542939234,0.9977947785226756,-0.6020539075343375,1.0,0.3154272232051178,-0.5699384843138298,-0.49437875232353123,-0.6352292994456012,-0.6424446723974653,,
solar_rad (W/m²),-0.7749832431077257,-0.28040698793856994,0.0449215132881969,0.05754570103124033,0.029273296088482486,0.1474670342702625,0.3050480308890192,0.056867439920480475,0.7180593577131456,0.9246854016112289,0.05463103560183179,-0.22803129986560527,0.00885901870622421,-0.563939854832554,-0.563939854832554,0.3293626302033215,-0.6386909514422766,0.3154272232051178,1.0,0.3859173087993542,0.054631035601831815,-0.23030936748571293,-0.3026135455114042,,
temp (°C),0.0830742435540801,0.5808316672630607,0.7484225870123844,0.7609772089802718,0.7521429080975329,0.7341035431620876,0.5890150561145004,0.7532238133025659,0.781794377210218,0.4328307816628116,0.42133000756378264,0.21851256090419888,0.8677909756500221,-0.025807663714140897,-0.025807663714140897,-0.552744440832433,0.030306918848303305,-0.5699384843138298,0.3859173087993542,1.0,0.42133000756378264,0.2221005360760907,0.1580723160399578,,
