market_name_lookup,latitude_lookup,longitude_lookup,time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,weather_code,cloud_cover_mean
Valod,21.125,73.208,24-03-2024,38.8,23,30.5,0,0,0,17.1,29.5,3,15
Valod,21.125,73.208,25-03-2024,40.5,22.9,31.1,0,0,0,17.4,29.2,0,0
Valod,21.125,73.208,26-03-2024,39.9,23,31.4,0,0,0,17.6,30.2,3,7
Valod,21.125,73.208,27-03-2024,41.2,24.8,32.2,0,0,0,16.4,29.2,3,27
Valod,21.125,73.208,28-03-2024,41,25.1,32.1,0,0,0,18.6,32,1,7
Valod,21.125,73.208,29-03-2024,40.4,25.7,32.1,0,0,0,19.8,31.3,2,15
Valod,21.125,73.208,30-03-2024,40.1,25.6,32,0,0,0,20.6,36.7,3,13
Valod,21.125,73.208,31-03-2024,39,24.7,31.4,0,0,0,17.7,32.8,2,22
Valod,21.125,73.208,01-04-2024,40,23.2,30.9,0,0,0,20.7,36.7,3,17
Valod,21.125,73.208,02-04-2024,40.7,23,30.9,0,0,0,19.8,35.3,3,48
Valod,21.125,73.208,03-04-2024,39.1,23.7,30.6,0,0,0,19.2,33.8,3,58
Valod,21.125,73.208,04-04-2024,39.6,24.1,31.4,0,0,0,16,31.3,3,78
Valod,21.125,73.208,05-04-2024,40.2,24.7,32.2,0,0,0,20.4,37.4,3,31
Valod,21.125,73.208,06-04-2024,39.5,26.2,32.8,0,0,0,18.7,36.4,3,24
Valod,21.125,73.208,07-04-2024,39.5,25.5,31.3,0,0,0,20.8,34.6,0,0
Valod,21.125,73.208,08-04-2024,39.4,23.1,31.3,0,0,0,16.2,24.5,0,0
Valod,21.125,73.208,09-04-2024,40,24.2,31.6,0,0,0,16.9,30.6,1,1
Valod,21.125,73.208,10-04-2024,39.9,25.5,31,0,0,0,20,36.7,3,40
Valod,21.125,73.208,11-04-2024,40.1,25.2,31.2,0,0,0,22.1,36.4,3,39
Valod,21.125,73.208,12-04-2024,37.5,24.3,30,0,0,0,22.1,40,1,4
Valod,21.125,73.208,13-04-2024,36.2,23.1,29,0,0,0,18.6,34.2,2,18
Valod,21.125,73.208,14-04-2024,39,24.3,31.2,0,0,0,18.7,31,2,12
Valod,21.125,73.208,15-04-2024,42,28.2,35.1,0,0,0,19.9,34.6,3,8
Valod,21.125,73.208,16-04-2024,43,29.9,36.7,0,0,0,21.4,35.6,2,16
Valod,21.125,73.208,17-04-2024,44.3,29.7,37.1,0,0,0,25.8,42.1,1,6
Valod,21.125,73.208,18-04-2024,43.1,27.9,34.9,0,0,0,22.6,37.8,1,16
Valod,21.125,73.208,19-04-2024,41.3,28.2,34.7,0,0,0,20.3,37.8,1,14
Valod,21.125,73.208,20-04-2024,40.3,29,33.6,0,0,0,18.1,33.5,3,21
Valod,21.125,73.208,21-04-2024,39.8,27.2,32.7,0,0,0,17.8,31,3,57
Valod,21.125,73.208,22-04-2024,38.6,27.5,32.4,0,0,0,18.1,34.2,3,76
Valod,21.125,73.208,23-04-2024,40.4,25.4,32.3,0,0,0,20.7,37.1,0,1
Valod,21.125,73.208,24-04-2024,40.9,25.7,32.8,0,0,0,23.8,39.2,1,4
Valod,21.125,73.208,25-04-2024,40.4,27.3,33.3,0,0,0,18.8,32.4,2,19
Valod,21.125,73.208,26-04-2024,40.8,27.5,33.6,0,0,0,18.9,32.8,2,17
Valod,21.125,73.208,27-04-2024,41.6,27.8,34.6,0,0,0,19,31.7,3,51
Valod,21.125,73.208,28-04-2024,42.1,28.7,35.7,0,0,0,18.4,33.8,3,30
Valod,21.125,73.208,29-04-2024,41.9,28,35,0,0,0,16.9,33.5,0,2
Valod,21.125,73.208,30-04-2024,41.9,27.3,34.7,0,0,0,18.3,34.6,1,3
Valod,21.125,73.208,01-05-2024,41.3,26.4,33,0,0,0,22.3,37.4,1,3
Valod,21.125,73.208,02-05-2024,39.6,25,31.8,0,0,0,18.5,32.8,1,6
