market_name_lookup,latitude_lookup,longitude_lookup,time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,weather_code,cloud_cover_mean
Songadh,21.1697,73.5636,26-06-2024,34.6,26.5,29.7,3.1,3.1,0,15.5,34.6,61,51
Songadh,21.1697,73.5636,27-06-2024,31.7,26.6,28.9,4.2,4.2,0,17.5,34.9,61,99
Songadh,21.1697,73.5636,28-06-2024,29.2,25.8,26.9,26.4,26.4,0,24.5,47.9,63,100
Songadh,21.1697,73.5636,29-06-2024,31.6,25.5,27.7,2.9,2.9,0,22.4,49.3,53,98
Songadh,21.1697,73.5636,30-06-2024,30.1,25.3,26.8,32.9,32.9,0,24.5,50.4,65,100
Songadh,21.1697,73.5636,01-07-2024,28.8,25,26.5,13.8,13.8,0,26.5,60.1,61,100
Songadh,21.1697,73.5636,02-07-2024,30.3,24.9,26.8,32,32,0,26.1,56.2,63,100
Songadh,21.1697,73.5636,03-07-2024,30.5,25.8,27.4,8.3,8.3,0,26,56.5,61,94
Songadh,21.1697,73.5636,04-07-2024,28.9,24.9,26.6,9.2,9.2,0,19.7,42.5,61,100
Songadh,21.1697,73.5636,05-07-2024,29,24.8,26.8,6.2,6.2,0,21.9,47.2,61,100
Songadh,21.1697,73.5636,06-07-2024,27.7,24.6,26.2,14,14,0,21.3,44.3,63,100
Songadh,21.1697,73.5636,07-07-2024,31.2,25.5,27.8,2.4,2.4,0,21.7,46.4,51,96
Songadh,21.1697,73.5636,08-07-2024,30.6,25.8,27.7,1,1,0,13.3,24.5,51,100
Songadh,21.1697,73.5636,09-07-2024,31.8,25.3,27.2,16.3,16.3,0,13.5,26.3,65,99
Songadh,21.1697,73.5636,10-07-2024,30.7,25.3,27.3,6.9,6.9,0,16.8,34.9,63,98
Songadh,21.1697,73.5636,11-07-2024,27.8,25.4,26.3,2.6,2.6,0,20.9,43.2,51,100
Songadh,21.1697,73.5636,12-07-2024,28.9,24.6,26.2,18.6,18.6,0,21.5,46.4,63,98
Songadh,21.1697,73.5636,13-07-2024,28.9,23.7,26,26.8,26.8,0,19.8,40.7,65,98
Songadh,21.1697,73.5636,14-07-2024,29.4,23.5,26.3,14.9,14.9,0,15.1,28.8,63,100
Songadh,21.1697,73.5636,15-07-2024,29.4,25.1,26.5,12,12,0,13.8,29.2,61,100
Songadh,21.1697,73.5636,16-07-2024,31.7,25.1,27.1,16.2,16.2,0,13.4,27.4,63,99
Songadh,21.1697,73.5636,17-07-2024,30.8,24.4,27,2.3,2.3,0,18.7,37.8,53,99
Songadh,21.1697,73.5636,18-07-2024,29.2,24.9,26.8,6.2,6.2,0,22,50.8,53,98
Songadh,21.1697,73.5636,19-07-2024,29.7,25.3,26.7,4.9,4.9,0,30.8,59,61,95
Songadh,21.1697,73.5636,20-07-2024,29.1,25.1,26.7,2.4,2.4,0,24.5,48.6,51,100
Songadh,21.1697,73.5636,21-07-2024,28.5,25.4,26.5,12.8,12.8,0,20.4,36.7,63,100
Songadh,21.1697,73.5636,22-07-2024,26.8,24.9,25.6,34.5,34.5,0,26,47.9,63,100
Songadh,21.1697,73.5636,23-07-2024,27.2,25,25.7,42.8,42.8,0,26.6,50.8,65,100
Songadh,21.1697,73.5636,24-07-2024,26.7,24.7,25.3,40.5,40.5,0,26.6,49.3,63,100
Songadh,21.1697,73.5636,25-07-2024,27.1,24.2,25.3,21.1,21.1,0,25.8,52.2,61,100
Songadh,21.1697,73.5636,26-07-2024,30,24.1,26.6,7.7,7.7,0,27.9,54.4,53,95
Songadh,21.1697,73.5636,27-07-2024,28.5,24.8,26,12,12,0,23.9,49.3,61,100
Songadh,21.1697,73.5636,28-07-2024,29.6,24.8,26.3,21.8,21.8,0,20.5,41,63,100
Songadh,21.1697,73.5636,29-07-2024,26.6,24.9,25.4,42.2,42.2,0,20.7,41.4,63,100
Songadh,21.1697,73.5636,30-07-2024,30.7,24.6,26.8,5.9,5.9,0,22.4,45.7,61,91
Songadh,21.1697,73.5636,31-07-2024,29.5,25.2,27,5.8,5.8,0,22.6,48.6,63,99
Songadh,21.1697,73.5636,01-08-2024,27.8,24.7,26.1,17.8,17.8,0,22.1,47.9,63,100
