,clouds (%),dewpt (°C),dhi (W/m²),dni (W/m²),ghi (W/m²),max_dhi (W/m²),max_dni (W/m²),max_ghi (W/m²),max_temp (°C),max_uv (Index),max_wind_dir (°),max_wind_spd (m/s),min_temp (°C),precip (mm),precip_gpm (mm/hr),pres (hPa),rh (%),slp (hPa),solar_rad (W/m²),temp (°C),wind_dir (°),wind_gust_spd (m/s),wind_spd (m/s),query_lat (°),query_lon (°)
max_wind_dir (°),0.21078052865031696,0.3414072327592317,0.6690540843019068,0.6625035458076018,0.6764874797409135,0.7145048315134671,0.6634938116983291,0.6985242370972289,0.4548528552727651,0.306504211564576,1.0,0.18545401655673738,0.5613819566491913,0.14233500225084916,0.14233500225084916,-0.44514672921843285,0.10808053886172019,-0.46743851111615053,0.20728838742867836,0.5893240642343353,1.0,0.15962345859291246,0.1875074658946275,,
max_wind_spd (m/s),0.3781796799005739,0.32452210476602544,0.5057183885039248,0.5069981574371308,0.5029301302325834,0.36297330550704127,0.16161544064515165,0.4497839494017939,-0.010494481031024608,-0.030261051575314453,0.18545401655673738,1.0,0.4036013846988066,0.2669287600426079,0.2669287600426079,-0.5859749582353289,0.2723112176508724,-0.5843372226857266,-0.15265864596332215,0.23302218217327175,0.18545401655673738,0.9546473068258778,0.9533066168834242,,
min_temp (°C),0.4543237841222042,0.7817531281056586,0.8881377431192709,0.8942782348254039,0.9002656601537641,0.8340443214422109,0.6198596064419207,0.8944220060401185,0.5951564122418647,0.20483360779923365,0.5613819566491913,0.4036013846988066,1.0,0.21089851284789193,0.21089851284789193,-0.7770170221572157,0.41766825886124653,-0.8022313765239142,0.10048897885851954,0.9004491212101173,0.5613819566491913,0.36802602502487247,0.379896564599322,,
precip (mm),0.47275776630964744,0.34848511707938856,0.20109672879076496,0.19543243810032546,0.21803000045153872,0.1559047713516316,0.05467253567365267,0.20950198023044558,-0.24694363046694073,-0.35186462659633094,0.14233500225084916,0.2669287600426079,0.21089851284789193,1.0,1.0,-0.4016110347750416,0.4584145927568694,-0.39481423910548086,-0.49430386125022824,-0.003619573007212149,0.14233500225084916,0.1985190510435817,0.25162718571228665,,
precip_gpm (mm/hr),0.47275776630964744,0.34848511707938856,0.20109672879076496,0.19543243810032546,0.21803000045153872,0.1559047713516316,0.05467253567365267,0.20950198023044558,-0.24694363046694073,-0.35186462659633094,0.14233500225084916,0.2669287600426079,0.21089851284789193,1.0,1.0,-0.4016110347750416,0.4584145927568694,-0.39481423910548086,-0.49430386125022824,-0.003619573007212149,0.14233500225084916,0.1985190510435817,0.25162718571228665,,
pres (hPa),-0.6513607687013919,-0.7841113337453386,-0.7814482519093622,-0.7823418743331096,-0.7919343603629356,-0.6114186260031356,-0.29887683423870515,-0.7431699941271676,-0.16819408068772065,0.1366931356547992,-0.44514672921843285,-0.5859749582353289,-0.7770170221572157,-0.4016110347750416,-0.4016110347750416,1.0,-0.6376303927753276,0.9962660361935852,0.26059889679873577,-0.545083551797379,-0.44514672921843323,-0.5208738925534554,-0.5745319203938115,,
rh (%),0.7048391200930656,0.8678857807546434,0.2715761432774042,0.2609723932077094,0.3055532194229051,0.16353319878421,-0.09948184490728937,0.2799180628116835,-0.37501343518258606,-0.566981787974501,0.10808053886172019,0.2723112176508724,0.41766825886124653,0.4584145927568694,0.4584145927568694,-0.6376303927753276,1.0,-0.6222450320210036,-0.5835713473097703,0.035666418928604164,0.10808053886172019,0.17784602886097234,0.2683389140216074,,
slp (hPa),-0.6355965340541172,-0.7893397297644565,-0.8042379030338231,-0.8055840397594723,-0.8143496200987693,-0.6396945754089597,-0.33002239233278646,-0.7678016799487823,-0.2090908306914401,0.10285977764336084,-0.46743851111615053,-0.5843372226857266,-0.8022313765239142,-0.39481423910548086,-0.39481423910548086,0.9962660361935852,-0.6222450320210036,1.0,0.22858597968247765,-0.5821326324380743,-0.467438511116151,-0.5201677692715776,-0.5711194229249161,,
solar_rad (W/m²),-0.7355103700988793,-0.25819152269198,0.1559691249685121,0.17223715770036208,0.13403357358206405,0.22173904742303788,0.32746930199229785,0.15152296067204257,0.7020071964462309,0.9334358290398495,0.20728838742867836,-0.15265864596332215,0.10048897885851954,-0.49430386125022824,-0.49430386125022824,0.26059889679873577,-0.5835713473097703,0.22858597968247765,1.0,0.43110621883401723,0.20728838742867836,-0.1011172038981799,-0.1591134132314679,,
temp (°C),0.12514528553799611,0.51175066244419,0.8389451680269622,0.8506175606776806,0.8367691982738388,0.8327731189374046,0.7219796880446282,0.8448456189765953,0.8786681971061281,0.5263541226238998,0.5893240642343353,0.23302218217327175,0.9004491212101173,-0.003619573007212149,-0.003619573007212149,-0.545083551797379,0.035666418928604164,-0.5821326324380743,0.43110621883401723,1.0,0.5893240642343353,0.2328237297869606,0.20809814672494917,,
