State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Gujarat,Ahmedabad,Ahmedabad,Cauliflower,Other,FAQ,08-01-2024,"? 1,200","? 3,000","? 2,250",34
Gujarat,Ahmedabad,Ahmedabad,Cauliflower,Other,FAQ,09-01-2024,"? 1,000","? 2,500","? 2,250",34
Gujarat,Ahmedabad,Ahmedabad,Cauliflower,Other,FAQ,15-01-2024,"? 1,100","? 2,250","? 1,850",34
Gujarat,Ahmedabad,Ahmedabad,Cauliflower,Other,FAQ,09-02-2024,? 500,"? 1,200",? 900,34
Gujarat,Ahmedabad,Ahmedabad,Cauliflower,Other,FAQ,12-02-2024,"? 1,200","? 2,300","? 1,800",34
Gujarat,Ahmedabad,Ahmedabad,Cauliflower,Other,FAQ,28-02-2024,"? 1,200","? 2,500","? 2,150",34
Gujarat,Ahmedabad,Ahmedabad,Cauliflower,Other,FAQ,01-03-2024,? 800,"? 2,200","? 1,850",34
Gujarat,Ahmedabad,Ahmedabad,Cauliflower,Other,FAQ,02-03-2024,? 600,"? 2,000","? 1,450",34
Gujarat,Ahmedabad,Ahmedabad,Cauliflower,Other,FAQ,04-03-2024,? 600,"? 1,600","? 1,200",34
Gujarat,Ahmedabad,Ahmedabad,Cauliflower,Other,FAQ,15-03-2024,"? 1,000","? 2,000","? 1,700",34
Gujarat,Ahmedabad,Ahmedabad,Cauliflower,Other,FAQ,21-03-2024,"? 1,000","? 2,500","? 1,850",34
Gujarat,Ahmedabad,Ahmedabad,Cauliflower,Other,FAQ,02-04-2024,? 500,"? 1,500",? 900,34
Gujarat,Ahmedabad,Ahmedabad,Cauliflower,Other,FAQ,09-04-2024,? 500,"? 1,500","? 1,100",34
Gujarat,Ahmedabad,Ahmedabad,Cauliflower,Other,FAQ,12-04-2024,? 500,"? 1,600","? 1,150",34
Gujarat,Ahmedabad,Ahmedabad,Cauliflower,Other,FAQ,20-04-2024,"? 1,000","? 2,250","? 1,750",34
Gujarat,Ahmedabad,Ahmedabad,Cauliflower,Other,FAQ,22-04-2024,? 800,"? 2,300","? 1,450",34
Gujarat,Ahmedabad,Ahmedabad,Cauliflower,Other,FAQ,26-04-2024,"? 1,000","? 2,000","? 1,600",34
Gujarat,Ahmedabad,Ahmedabad,Cauliflower,Other,FAQ,29-04-2024,? 800,"? 3,000","? 2,650",34
Gujarat,Ahmedabad,Ahmedabad,Bottle gourd,Other,FAQ,13-11-2024,"? 1,000","? 3,000","? 1,850",82
Gujarat,Ahmedabad,Ahmedabad,Bottle gourd,Other,FAQ,19-11-2024,? 700,"? 2,500","? 1,750",82
Gujarat,Ahmedabad,Ahmedabad,Bhindi(Ladies Finger),Other,FAQ,04-11-2024,"? 1,500","? 4,500","? 3,700",85
Gujarat,Ahmedabad,Ahmedabad,Bhindi(Ladies Finger),Other,FAQ,19-11-2024,"? 2,000","? 5,500","? 4,650",85
Gujarat,Ahmedabad,Ahmedabad,Bhindi(Ladies Finger),Other,FAQ,30-11-2024,"? 2,000","? 6,500","? 5,750",85
Gujarat,Ahmedabad,Ahmedabad,Tomato,Other,FAQ,14-11-2024,"? 2,000","? 3,200","? 2,900",78
Gujarat,Ahmedabad,Ahmedabad,Tomato,Other,FAQ,19-11-2024,"? 2,000","? 3,800","? 3,350",78
Gujarat,Ahmedabad,Ahmedabad,Tomato,Other,FAQ,26-11-2024,"? 2,500","? 3,800","? 3,400",78
Gujarat,Ahmedabad,Ahmedabad,Tomato,Other,FAQ,28-11-2024,"? 2,500","? 4,000","? 3,400",78
Gujarat,Ahmedabad,Ahmedabad,Lemon,Other,FAQ,12-12-2024,"? 1,500","? 4,000","? 3,150",310
Gujarat,Ahmedabad,Ahmedabad,Lemon,Other,FAQ,18-12-2024,"? 1,500","? 4,500","? 3,750",310
Gujarat,Ahmedabad,Ahmedabad,Rat Tail Radish (Mogari),Other,FAQ,05-12-2024,"? 7,000","? 12,000","? 10,500",307
Gujarat,Ahmedabad,Ahmedabad,Rat Tail Radish (Mogari),Other,FAQ,06-12-2024,"? 7,000","? 10,000","? 8,500",307
Gujarat,Ahmedabad,Ahmedabad,Rat Tail Radish (Mogari),Other,FAQ,12-12-2024,"? 5,000","? 9,000","? 8,000",307
Gujarat,Ahmedabad,Ahmedabad,Rat Tail Radish (Mogari),Other,FAQ,21-12-2024,"? 5,000","? 7,500","? 7,250",307
Gujarat,Ahmedabad,Ahmedabad,Cabbage,Other,FAQ,03-12-2024,"? 1,800","? 3,000","? 2,300",154
Gujarat,Ahmedabad,Ahmedabad,Cabbage,Other,FAQ,06-12-2024,"? 1,500","? 2,500","? 2,100",154
Gujarat,Ahmedabad,Ahmedabad,Cabbage,Other,FAQ,09-12-2024,? 800,"? 2,000","? 1,250",154
Gujarat,Ahmedabad,Ahmedabad,Cabbage,Other,FAQ,10-12-2024,"? 1,300","? 2,000","? 1,900",154
Gujarat,Ahmedabad,Ahmedabad,Cabbage,Other,FAQ,23-12-2024,? 800,"? 1,300","? 1,100",154
Gujarat,Ahmedabad,Ahmedabad,Cabbage,Other,FAQ,30-12-2024,? 400,? 800,? 550,154
Gujarat,Ahmedabad,Ahmedabad,Sweet Potato,Other,FAQ,10-12-2024,"? 2,000","? 3,000","? 2,500",152
Gujarat,Ahmedabad,Ahmedabad,Sweet Potato,Other,FAQ,11-12-2024,"? 2,000","? 2,500","? 2,400",152
Gujarat,Ahmedabad,Ahmedabad,Sweet Potato,Other,FAQ,16-12-2024,"? 2,500","? 3,000","? 2,500",152
Gujarat,Ahmedabad,Ahmedabad,Bitter gourd,Other,FAQ,05-12-2024,"? 3,000","? 4,000","? 3,450",81
Gujarat,Ahmedabad,Ahmedabad,Bitter gourd,Other,FAQ,20-12-2024,"? 3,000","? 4,000","? 3,500",81
Gujarat,Ahmedabad,Ahmedabad,Ginger(Green),Other,FAQ,10-12-2024,"? 3,800","? 4,000","? 3,800",103
Gujarat,Ahmedabad,Ahmedabad,Ginger(Green),Other,FAQ,26-12-2024,"? 3,000","? 3,400","? 3,250",103
Gujarat,Ahmedabad,Ahmedabad,Peas Wet,Other,FAQ,02-12-2024,"? 7,000","? 8,500","? 8,000",174
Gujarat,Ahmedabad,Ahmedabad,Peas Wet,Other,FAQ,04-12-2024,"? 7,000","? 8,500","? 7,850",174
Gujarat,Ahmedabad,Ahmedabad,Peas Wet,Other,FAQ,05-12-2024,"? 4,000","? 7,500","? 6,300",174
Gujarat,Ahmedabad,Ahmedabad,Peas Wet,Other,FAQ,09-12-2024,"? 5,500","? 7,000","? 6,400",174
Gujarat,Ahmedabad,Ahmedabad,Drumstick,Other,FAQ,03-12-2024,"? 10,000","? 13,000","? 11,500",168
Gujarat,Ahmedabad,Ahmedabad,Drumstick,Other,FAQ,05-12-2024,"? 10,000","? 16,000","? 14,000",168
Gujarat,Ahmedabad,Ahmedabad,Drumstick,Other,FAQ,06-12-2024,"? 10,000","? 16,000","? 13,000",168
Gujarat,Ahmedabad,Ahmedabad,Drumstick,Other,FAQ,11-12-2024,"? 5,000","? 12,000","? 10,500",168
Gujarat,Ahmedabad,Ahmedabad,Drumstick,Other,FAQ,16-12-2024,"? 8,000","? 10,000","? 9,250",168
Gujarat,Ahmedabad,Ahmedabad,Drumstick,Other,FAQ,18-12-2024,"? 6,000","? 10,000","? 9,000",168
Gujarat,Ahmedabad,Ahmedabad,Drumstick,Other,FAQ,28-12-2024,"? 5,000","? 8,000","? 6,500",168
Gujarat,Ahmedabad,Ahmedabad,French Beans (Frasbean),Other,FAQ,09-12-2024,"? 1,300","? 2,500","? 2,000",298
Gujarat,Ahmedabad,Ahmedabad,French Beans (Frasbean),Other,FAQ,13-12-2024,"? 2,500","? 4,000","? 3,750",298
Gujarat,Ahmedabad,Ahmedabad,French Beans (Frasbean),Other,FAQ,21-12-2024,"? 2,000","? 3,000","? 2,750",298
Gujarat,Ahmedabad,Ahmedabad,French Beans (Frasbean),Other,FAQ,26-12-2024,"? 4,000","? 5,000","? 4,650",298
Gujarat,Ahmedabad,Ahmedabad,French Beans (Frasbean),Other,FAQ,31-12-2024,"? 3,500","? 4,000","? 3,750",298
Gujarat,Ahmedabad,Ahmedabad,Tinda,Other,FAQ,09-12-2024,"? 1,500","? 3,500","? 3,000",349
Gujarat,Ahmedabad,Ahmedabad,Yam (Ratalu),Other,FAQ,06-12-2024,"? 3,500","? 4,000","? 3,800",297
Gujarat,Ahmedabad,Ahmedabad,Yam (Ratalu),Other,FAQ,11-12-2024,"? 3,300","? 3,800","? 3,500",297
Gujarat,Ahmedabad,Ahmedabad,Yam (Ratalu),Other,FAQ,16-12-2024,"? 3,500","? 4,200","? 3,950",297
Gujarat,Ahmedabad,Ahmedabad,Yam (Ratalu),Other,FAQ,30-12-2024,"? 4,000","? 4,300","? 4,250",297
Gujarat,Ahmedabad,Ahmedabad,Yam (Ratalu),Other,FAQ,31-12-2024,"? 4,000","? 4,500","? 4,250",297
Gujarat,Ahmedabad,Ahmedabad,Beetroot,Other,FAQ,02-09-2024,"? 1,000","? 2,000","? 1,800",157
Gujarat,Ahmedabad,Ahmedabad,Beetroot,Other,FAQ,03-09-2024,"? 1,200","? 2,000","? 1,750",157
Gujarat,Ahmedabad,Ahmedabad,Beetroot,Other,FAQ,17-09-2024,"? 1,200","? 2,000","? 1,650",157
Gujarat,Ahmedabad,Ahmedabad,Beetroot,Other,FAQ,20-09-2024,"? 1,000","? 2,500","? 2,250",157
Gujarat,Ahmedabad,Ahmedabad,Beetroot,Other,FAQ,25-09-2024,"? 1,000","? 2,500","? 2,000",157
Gujarat,Ahmedabad,Ahmedabad,Tomato,Other,FAQ,20-09-2024,"? 2,500","? 4,800","? 3,900",78
Gujarat,Ahmedabad,Ahmedabad,Tomato,Other,FAQ,27-09-2024,"? 3,000","? 5,000","? 4,400",78
Gujarat,Ahmedabad,Ahmedabad,Tomato,Other,FAQ,30-09-2024,"? 4,500","? 7,000","? 6,250",78
Gujarat,Ahmedabad,Ahmedabad,Bhindi(Ladies Finger),Other,FAQ,23-09-2024,? 800,"? 1,800","? 1,100",85
Gujarat,Ahmedabad,Ahmedabad,Brinjal,Other,FAQ,02-09-2024,"? 2,000","? 6,000","? 5,250",35
Gujarat,Ahmedabad,Ahmedabad,Brinjal,Other,FAQ,18-09-2024,"? 2,000","? 5,000","? 4,000",35
Gujarat,Ahmedabad,Ahmedabad,Ginger(Green),Other,FAQ,06-09-2024,"? 3,000","? 10,000","? 3,500",103
Gujarat,Ahmedabad,Ahmedabad,Ginger(Green),Other,FAQ,26-09-2024,"? 3,000","? 3,500","? 3,350",103
Gujarat,Ahmedabad,Ahmedabad,Ginger(Green),Other,FAQ,28-09-2024,"? 3,000","? 3,500","? 3,200",103
Gujarat,Ahmedabad,Ahmedabad,Banana - Green,Other,FAQ,12-09-2024,? 500,"? 1,500","? 1,000",90
Gujarat,Ahmedabad,Ahmedabad,Banana - Green,Other,FAQ,27-09-2024,? 600,"? 1,200","? 1,100",90
Gujarat,Ahmedabad,Ahmedabad,Bhindi(Ladies Finger),Other,FAQ,27-09-2024,? 200,"? 1,200",? 750,85
Gujarat,Ahmedabad,Ahmedabad,Green Chilli,Other,FAQ,03-09-2024,"? 2,000","? 4,000","? 3,650",87
Gujarat,Ahmedabad,Ahmedabad,Green Chilli,Other,FAQ,13-09-2024,"? 2,500","? 4,500","? 3,500",87
Gujarat,Ahmedabad,Ahmedabad,Green Chilli,Other,FAQ,17-09-2024,"? 2,000","? 4,000","? 3,350",87
Gujarat,Ahmedabad,Ahmedabad,Green Chilli,Other,FAQ,18-09-2024,"? 1,500","? 3,500","? 2,900",87
Gujarat,Ahmedabad,Ahmedabad,Drumstick,Other,FAQ,11-09-2024,"? 3,500","? 5,000","? 4,250",168
Gujarat,Ahmedabad,Ahmedabad,Drumstick,Other,FAQ,21-09-2024,"? 5,000","? 6,000","? 5,600",168
Gujarat,Ahmedabad,Ahmedabad,Capsicum,Capsicum,FAQ,03-09-2024,"? 2,000","? 4,500","? 4,000",164
Gujarat,Ahmedabad,Ahmedabad,Capsicum,Capsicum,FAQ,05-09-2024,"? 3,500","? 6,000","? 4,750",164
Gujarat,Ahmedabad,Ahmedabad,Capsicum,Capsicum,FAQ,13-09-2024,"? 3,000","? 6,500","? 4,750",164
Gujarat,Ahmedabad,Ahmedabad,Capsicum,Capsicum,FAQ,19-09-2024,"? 5,000","? 6,500","? 6,000",164
Gujarat,Ahmedabad,Ahmedabad,Ginger(Green),Other,FAQ,04-09-2024,"? 3,000","? 9,500","? 4,000",103
Gujarat,Ahmedabad,Ahmedabad,Cabbage,Other,FAQ,12-09-2024,? 700,"? 1,600","? 1,150",154
Gujarat,Ahmedabad,Ahmedabad,Cabbage,Other,FAQ,17-09-2024,"? 1,800","? 2,500","? 2,250",154
Gujarat,Ahmedabad,Ahmedabad,Cabbage,Other,FAQ,27-09-2024,"? 1,000","? 2,000","? 1,400",154
Gujarat,Ahmedabad,Ahmedabad,Cabbage,Other,FAQ,30-09-2024,"? 1,200","? 2,400","? 1,900",154
Gujarat,Ahmedabad,Ahmedabad,Carrot,Other,FAQ,04-09-2024,"? 1,250","? 2,750","? 2,150",153
Gujarat,Ahmedabad,Ahmedabad,Carrot,Other,FAQ,19-09-2024,"? 1,500","? 2,500","? 2,200",153
Gujarat,Ahmedabad,Ahmedabad,Cucumbar(Kheera),Other,FAQ,06-09-2024,"? 1,000","? 3,200","? 3,000",159
Gujarat,Ahmedabad,Ahmedabad,Cucumbar(Kheera),Other,FAQ,20-09-2024,"? 1,000","? 3,500","? 3,250",159
Gujarat,Ahmedabad,Ahmedabad,Pumpkin,Other,FAQ,04-09-2024,? 700,"? 1,200","? 1,050",84
Gujarat,Ahmedabad,Ahmedabad,Pumpkin,Other,FAQ,06-09-2024,? 800,"? 1,200","? 1,050",84
Gujarat,Ahmedabad,Ahmedabad,Pumpkin,Other,FAQ,13-09-2024,? 500,"? 1,000",? 750,84
Gujarat,Ahmedabad,Ahmedabad,Pumpkin,Other,FAQ,18-09-2024,? 700,"? 1,000",? 900,84
Gujarat,Ahmedabad,Ahmedabad,Pumpkin,Other,FAQ,30-09-2024,? 500,"? 1,000",? 800,84
Gujarat,Ahmedabad,Ahmedabad,Tomato,Other,FAQ,21-09-2024,"? 2,500","? 4,500","? 3,800",78
Gujarat,Ahmedabad,Ahmedabad,Tomato,Other,FAQ,26-09-2024,"? 3,000","? 5,500","? 5,050",78
Gujarat,Ahmedabad,Ahmedabad,Tomato,Other,FAQ,11-09-2024,"? 1,800","? 2,800","? 2,300",78
Gujarat,Ahmedabad,Ahmedabad,Brinjal,Other,FAQ,17-09-2024,"? 2,000","? 5,000","? 3,750",35
Gujarat,Ahmedabad,Ahmedabad,Brinjal,Other,FAQ,21-09-2024,"? 1,500","? 4,500","? 3,300",35
Gujarat,Ahmedabad,Ahmedabad,Brinjal,Other,FAQ,28-09-2024,? 800,"? 2,500","? 1,900",35
Gujarat,Ahmedabad,Ahmedabad,Papaya (Raw),Other,FAQ,02-09-2024,"? 1,000","? 1,400","? 1,200",313
Gujarat,Ahmedabad,Ahmedabad,Papaya (Raw),Other,FAQ,11-09-2024,? 800,"? 1,200","? 1,000",313
Gujarat,Ahmedabad,Ahmedabad,Papaya (Raw),Other,FAQ,20-09-2024,? 800,"? 1,000",? 950,313
Gujarat,Ahmedabad,Ahmedabad,Papaya (Raw),Other,FAQ,25-09-2024,? 500,"? 1,000",? 800,313
Gujarat,Ahmedabad,Ahmedabad,Pointed gourd (Parval),Other,FAQ,03-09-2024,"? 7,000","? 8,000","? 7,650",303
Gujarat,Ahmedabad,Ahmedabad,Pointed gourd (Parval),Other,FAQ,11-09-2024,"? 5,000","? 7,000","? 6,000",303
Gujarat,Ahmedabad,Ahmedabad,Pointed gourd (Parval),Other,FAQ,12-09-2024,"? 5,000","? 6,500","? 5,750",303
Gujarat,Ahmedabad,Ahmedabad,Pointed gourd (Parval),Other,FAQ,26-09-2024,"? 2,000","? 4,000","? 3,500",303
Gujarat,Ahmedabad,Ahmedabad,Lemon,Other,FAQ,05-09-2024,"? 4,000","? 12,000","? 9,000",310
Gujarat,Ahmedabad,Ahmedabad,Lemon,Other,FAQ,11-09-2024,"? 6,000","? 12,000","? 9,000",310
Gujarat,Ahmedabad,Ahmedabad,Lemon,Other,FAQ,13-09-2024,"? 6,000","? 12,000","? 9,000",310
Gujarat,Ahmedabad,Ahmedabad,Lemon,Other,FAQ,25-09-2024,"? 4,000","? 8,000","? 6,500",310
Gujarat,Ahmedabad,Ahmedabad,Lemon,Other,FAQ,27-09-2024,"? 4,000","? 9,000","? 7,750",310
Gujarat,Ahmedabad,Ahmedabad,Mango (Raw-Ripe),Other,FAQ,21-09-2024,"? 10,000","? 11,000","? 10,500",172
Gujarat,Ahmedabad,Ahmedabad,Groundnut pods (raw),Other,FAQ,04-09-2024,"? 3,500","? 4,200","? 4,000",312
Gujarat,Ahmedabad,Ahmedabad,Groundnut pods (raw),Other,FAQ,06-09-2024,"? 3,000","? 4,500","? 4,150",312
Gujarat,Ahmedabad,Ahmedabad,Groundnut pods (raw),Other,FAQ,17-09-2024,"? 3,000","? 3,600","? 3,350",312
Gujarat,Ahmedabad,Ahmedabad,Groundnut pods (raw),Other,FAQ,19-09-2024,"? 3,000","? 3,500","? 3,300",312
Gujarat,Ahmedabad,Ahmedabad,Groundnut pods (raw),Other,FAQ,20-09-2024,"? 3,500","? 4,000","? 3,650",312
Gujarat,Ahmedabad,Ahmedabad,Turmeric (raw),Other,FAQ,06-09-2024,"? 9,000","? 10,000","? 9,750",309
Gujarat,Ahmedabad,Ahmedabad,Turmeric (raw),Other,FAQ,26-09-2024,"? 4,000","? 6,500","? 5,500",309
Gujarat,Ahmedabad,Ahmedabad,French Beans (Frasbean),Other,FAQ,12-09-2024,"? 3,000","? 6,000","? 4,500",298
Gujarat,Ahmedabad,Ahmedabad,French Beans (Frasbean),Other,FAQ,25-09-2024,"? 1,500","? 4,000","? 3,000",298
Gujarat,Ahmedabad,Ahmedabad,French Beans (Frasbean),Other,FAQ,28-09-2024,"? 2,000","? 3,500","? 2,250",298
Gujarat,Ahmedabad,Ahmedabad,Elephant Yam (Suran),Other,FAQ,02-09-2024,"? 5,000","? 5,500","? 5,250",296
Gujarat,Ahmedabad,Ahmedabad,Elephant Yam (Suran),Other,FAQ,03-09-2024,"? 5,000","? 5,500","? 5,250",296
Gujarat,Ahmedabad,Ahmedabad,Elephant Yam (Suran),Other,FAQ,04-09-2024,"? 4,500","? 5,300","? 5,000",296
Gujarat,Ahmedabad,Ahmedabad,Elephant Yam (Suran),Other,FAQ,05-09-2024,"? 4,800","? 5,200","? 5,000",296
Gujarat,Ahmedabad,Ahmedabad,Elephant Yam (Suran),Other,FAQ,06-09-2024,"? 4,800","? 5,200","? 5,000",296
Gujarat,Ahmedabad,Ahmedabad,Elephant Yam (Suran),Other,FAQ,11-09-2024,"? 5,000","? 5,500","? 5,250",296
Gujarat,Ahmedabad,Ahmedabad,Elephant Yam (Suran),Other,FAQ,13-09-2024,"? 5,000","? 5,500","? 5,250",296
Gujarat,Ahmedabad,Ahmedabad,Elephant Yam (Suran),Other,FAQ,19-09-2024,"? 5,000","? 5,500","? 5,300",296
Gujarat,Ahmedabad,Ahmedabad,Elephant Yam (Suran),Other,FAQ,26-09-2024,"? 4,000","? 4,500","? 4,100",296
Gujarat,Ahmedabad,Ahmedabad,Elephant Yam (Suran),Other,FAQ,27-09-2024,"? 4,000","? 4,500","? 4,250",296
Gujarat,Ahmedabad,Ahmedabad,Capsicum,Capsicum,FAQ,12-12-2024,"? 2,500","? 4,200","? 3,500",164
Gujarat,Ahmedabad,Ahmedabad,Capsicum,Capsicum,FAQ,16-12-2024,"? 4,000","? 6,500","? 6,250",164
Gujarat,Ahmedabad,Ahmedabad,Capsicum,Capsicum,FAQ,17-12-2024,"? 3,000","? 4,500","? 4,100",164
Gujarat,Ahmedabad,Ahmedabad,Capsicum,Capsicum,FAQ,26-12-2024,"? 2,500","? 3,500","? 3,100",164
Gujarat,Ahmedabad,Ahmedabad,Colacasia,Other,FAQ,02-12-2024,"? 3,500","? 4,700","? 3,900",318
Gujarat,Ahmedabad,Ahmedabad,Colacasia,Other,FAQ,09-12-2024,"? 3,800","? 4,000","? 3,900",318
Gujarat,Ahmedabad,Ahmedabad,Colacasia,Other,FAQ,23-12-2024,"? 4,500","? 5,200","? 4,850",318
Gujarat,Ahmedabad,Ahmedabad,Papaya (Raw),Other,FAQ,02-12-2024,"? 1,000","? 1,200","? 1,100",313
Gujarat,Ahmedabad,Ahmedabad,Papaya (Raw),Other,FAQ,05-12-2024,? 800,"? 1,200","? 1,100",313
Gujarat,Ahmedabad,Ahmedabad,Papaya (Raw),Other,FAQ,11-12-2024,? 700,"? 1,200","? 1,000",313
Gujarat,Ahmedabad,Ahmedabad,Papaya (Raw),Other,FAQ,13-12-2024,? 800,"? 1,000",? 900,313
Gujarat,Ahmedabad,Ahmedabad,Papaya (Raw),Other,FAQ,16-12-2024,? 800,"? 1,100","? 1,050",313
Gujarat,Ahmedabad,Ahmedabad,Papaya (Raw),Other,FAQ,17-12-2024,? 800,"? 1,000",? 950,313
Gujarat,Ahmedabad,Ahmedabad,Papaya (Raw),Other,FAQ,21-12-2024,? 800,"? 1,100",? 950,313
Gujarat,Ahmedabad,Ahmedabad,Papaya (Raw),Other,FAQ,23-12-2024,? 800,"? 1,200","? 1,100",313
Gujarat,Ahmedabad,Ahmedabad,Papaya (Raw),Other,FAQ,30-12-2024,? 800,"? 1,200","? 1,100",313
Gujarat,Ahmedabad,Ahmedabad,Turnip,Other,FAQ,07-12-2024,"? 2,000","? 2,500","? 2,300",341
Gujarat,Ahmedabad,Ahmedabad,Turnip,Other,FAQ,09-12-2024,"? 1,000","? 1,500","? 1,350",341
Gujarat,Ahmedabad,Ahmedabad,Turnip,Other,FAQ,17-12-2024,"? 2,500","? 3,000","? 2,850",341
Gujarat,Ahmedabad,Ahmedabad,Surat Beans (Papadi),Other,FAQ,11-12-2024,"? 5,000","? 10,000","? 8,500",300
Gujarat,Ahmedabad,Ahmedabad,Surat Beans (Papadi),Other,FAQ,12-12-2024,"? 8,000","? 12,000","? 11,000",300
Gujarat,Ahmedabad,Ahmedabad,Surat Beans (Papadi),Other,FAQ,21-12-2024,"? 5,000","? 8,000","? 7,000",300
Gujarat,Ahmedabad,Ahmedabad,Pointed gourd (Parval),Other,FAQ,10-12-2024,"? 3,500","? 4,000","? 3,750",303
Gujarat,Ahmedabad,Ahmedabad,Pointed gourd (Parval),Other,FAQ,13-12-2024,"? 4,000","? 4,500","? 4,350",303
Gujarat,Ahmedabad,Ahmedabad,Pointed gourd (Parval),Other,FAQ,16-12-2024,"? 4,000","? 7,000","? 5,750",303
Gujarat,Ahmedabad,Ahmedabad,Elephant Yam (Suran),Other,FAQ,03-12-2024,"? 4,000","? 5,000","? 4,650",296
Gujarat,Ahmedabad,Ahmedabad,Elephant Yam (Suran),Other,FAQ,10-12-2024,"? 4,300","? 5,200","? 4,550",296
Gujarat,Ahmedabad,Ahmedabad,Elephant Yam (Suran),Other,FAQ,12-12-2024,"? 4,500","? 5,000","? 4,900",296
Gujarat,Ahmedabad,Ahmedabad,Turmeric (raw),Other,FAQ,03-12-2024,"? 3,000","? 4,000","? 3,650",309
Gujarat,Ahmedabad,Ahmedabad,Turmeric (raw),Other,FAQ,17-12-2024,"? 3,000","? 4,000","? 3,650",309
Gujarat,Ahmedabad,Ahmedabad,Turmeric (raw),Other,FAQ,19-12-2024,"? 3,000","? 4,000","? 3,450",309
Gujarat,Ahmedabad,Ahmedabad,Turmeric (raw),Other,FAQ,20-12-2024,"? 3,000","? 4,000","? 3,500",309
Gujarat,Ahmedabad,Ahmedabad,Turmeric (raw),Other,FAQ,27-12-2024,"? 2,500","? 4,000","? 3,250",309
Gujarat,Ahmedabad,Ahmedabad,Turmeric (raw),Other,FAQ,30-12-2024,"? 3,000","? 4,000","? 3,450",309
Gujarat,Ahmedabad,Ahmedabad,Mango (Raw-Ripe),Other,FAQ,12-12-2024,"? 6,000","? 8,000","? 6,250",172
Gujarat,Ahmedabad,Ahmedabad,Mango (Raw-Ripe),Other,FAQ,13-12-2024,"? 5,000","? 7,000","? 6,750",172
Gujarat,Ahmedabad,Ahmedabad,Mango (Raw-Ripe),Other,FAQ,16-12-2024,"? 6,000","? 7,500","? 6,250",172
Gujarat,Ahmedabad,Ahmedabad,Mango (Raw-Ripe),Other,FAQ,26-12-2024,"? 9,000","? 12,000","? 10,500",172
Gujarat,Ahmedabad,Ahmedabad,Tomato,Other,FAQ,16-10-2024,"? 4,000","? 7,000","? 5,900",78
Gujarat,Ahmedabad,Ahmedabad,Tomato,Other,FAQ,23-10-2024,"? 3,500","? 6,000","? 4,850",78
Gujarat,Ahmedabad,Ahmedabad,Tomato,Other,FAQ,29-10-2024,"? 2,000","? 3,500","? 3,000",78
Gujarat,Ahmedabad,Ahmedabad,Bottle gourd,Other,FAQ,19-10-2024,"? 1,200","? 4,500","? 2,250",82
Gujarat,Ahmedabad,Ahmedabad,Bottle gourd,Other,FAQ,11-10-2024,"? 1,200","? 4,500","? 1,900",82
Gujarat,Ahmedabad,Ahmedabad,Pumpkin,Other,FAQ,09-10-2024,? 700,"? 1,200","? 1,050",84
Gujarat,Ahmedabad,Ahmedabad,Pumpkin,Other,FAQ,11-10-2024,? 700,"? 1,000",? 900,84
Gujarat,Ahmedabad,Ahmedabad,Pumpkin,Other,FAQ,22-10-2024,"? 1,000","? 1,500","? 1,400",84
Gujarat,Ahmedabad,Ahmedabad,Pumpkin,Other,FAQ,28-10-2024,"? 1,200","? 1,800","? 1,700",84
Gujarat,Ahmedabad,Ahmedabad,Pumpkin,Other,FAQ,14-10-2024,"? 1,000","? 1,500","? 1,350",84
Gujarat,Ahmedabad,Ahmedabad,Pumpkin,Other,FAQ,23-10-2024,"? 1,200","? 1,800","? 1,550",84
Gujarat,Ahmedabad,Ahmedabad,Tomato,Other,FAQ,28-10-2024,"? 3,000","? 4,800","? 4,150",78
Gujarat,Ahmedabad,Ahmedabad,Guar,Other,FAQ,16-10-2024,"? 6,000","? 11,000","? 8,000",75
Gujarat,Ahmedabad,Ahmedabad,Guar,Other,FAQ,15-10-2024,"? 5,000","? 10,000","? 7,250",75
Gujarat,Ahmedabad,Ahmedabad,Guar,Other,FAQ,10-10-2024,"? 5,000","? 12,000","? 7,750",75
Gujarat,Ahmedabad,Ahmedabad,Guar,Other,FAQ,07-10-2024,"? 5,000","? 10,000","? 8,500",75
Gujarat,Ahmedabad,Ahmedabad,Guar,Other,FAQ,14-10-2024,"? 5,000","? 11,000","? 9,000",75
Gujarat,Ahmedabad,Ahmedabad,Tomato,Other,FAQ,24-10-2024,"? 3,500","? 6,000","? 4,750",78
Gujarat,Ahmedabad,Ahmedabad,Tomato,Other,FAQ,30-10-2024,"? 1,500","? 3,800","? 3,100",78
Gujarat,Ahmedabad,Ahmedabad,Bottle gourd,Other,FAQ,07-10-2024,"? 1,500","? 5,000","? 1,850",82
Gujarat,Ahmedabad,Ahmedabad,Tomato,Other,FAQ,21-10-2024,"? 3,500","? 6,500","? 5,600",78
Gujarat,Ahmedabad,Ahmedabad,Bitter gourd,Other,FAQ,25-10-2024,"? 1,500","? 3,500","? 2,650",81
Gujarat,Ahmedabad,Ahmedabad,Bitter gourd,Other,FAQ,29-10-2024,"? 1,500","? 3,500","? 2,750",81
Gujarat,Ahmedabad,Ahmedabad,Bitter gourd,Other,FAQ,03-10-2024,"? 1,500","? 3,500","? 2,750",81
Gujarat,Ahmedabad,Ahmedabad,Bitter gourd,Other,FAQ,07-10-2024,"? 1,500","? 3,500","? 2,850",81
