clouds (%),Date ,dewpt (°C),dhi (W/m²),dni (W/m²),ghi (W/m²),max_dhi (W/m²),max_dni (W/m²),max_ghi (W/m²),max_temp (°C),max_uv (Index),max_wind_dir (°),max_wind_spd (m/s),min_temp (°C),precip (mm),precip_gpm (mm/hr),pres (hPa),rh (%),slp (hPa),solar_rad (W/m²),temp (°C),wind_dir (°),wind_gust_spd (m/s),wind_spd (m/s),market_name (Text),query_lat (°),query_lon (°)
0.0,2024-03-11,8.5,49,395,299,125,949,962,34.4,9.7,314,3.6,19.6,0.0,0.0,1012,0.34,1015,299,26.5,314,6.8,2.5,Viramgam,23.1259455923199,72.0457121911553
0.0,2024-03-12,13.4,50,396,300,125,949,965,33.7,9.7,322,4.0,22.2,0.0,0.0,1011,0.45,1014,300,27.1,322,8.4,2.9,Viramgam,23.1259455923199,72.0457121911553
0.0,2024-03-13,12.6,50,397,302,125,949,969,33.3,9.8,288,5.2,21.9,0.0,0.0,1010,0.44,1013,302,26.6,288,9.2,3.3,Viramgam,23.1259455923199,72.0457121911553
0.0,2024-03-14,13.7,50,398,303,125,950,972,32.6,9.9,272,4.0,21.9,0.0,0.0,1010,0.48,1013,303,26.6,272,6.4,2.6,Viramgam,23.1259455923199,72.0457121911553
0.0,2024-03-15,10.1,50,399,305,126,950,975,33.7,9.9,197,2.4,18.1,0.0,0.0,1009,0.39,1012,305,25.9,197,5.6,1.9,Viramgam,23.1259455923199,72.0457121911553
0.0,2024-03-16,11.5,50,400,306,126,950,978,34.8,10.0,103,3.6,18.1,0.0,0.0,1009,0.42,1012,306,26.6,103,7.6,2.7,Viramgam,23.1259455923199,72.0457121911553
0.0,2024-03-17,10.5,50,400,308,126,951,981,35.2,10.1,49,5.2,21.9,0.0,0.0,1009,0.34,1012,308,28.1,49,10.0,3.7,Viramgam,23.1259455923199,72.0457121911553
0.14,2024-03-18,6.4,50,401,309,126,951,985,35.6,10.1,138,4.4,21.9,0.0,0.0,1009,0.26,1012,304,28.4,138,8.4,3.3,Viramgam,23.1259455923199,72.0457121911553
0.03,2024-03-19,7.7,50,402,311,126,951,988,36.3,10.2,135,2.8,18.1,0.0,0.0,1009,0.31,1012,311,27.3,135,5.6,1.8,Viramgam,23.1259455923199,72.0457121911553
0.43,2024-03-20,9.3,51,403,312,126,951,991,37.4,10.3,238,4.0,20.7,0.0,0.0,1008,0.32,1011,311,28.6,238,7.6,2.7,Viramgam,23.1259455923199,72.0457121911553
0.59,2024-03-21,8.2,51,404,314,126,952,993,37.4,9.1,157,2.8,21.5,2.5,2.5,1007,0.3,1010,262,28.5,157,5.6,1.9,Viramgam,23.1259455923199,72.0457121911553
0.02,2024-03-22,6.6,51,404,315,126,952,996,37.4,10.4,274,4.4,20.4,0.0,0.0,1005,0.27,1009,315,29.2,274,6.8,2.8,Viramgam,23.1259455923199,72.0457121911553
0.43,2024-03-23,13.7,51,405,316,126,952,999,37.0,8.5,281,4.8,24.1,0.3,0.3,1005,0.39,1009,241,30.1,281,7.2,2.9,Viramgam,23.1259455923199,72.0457121911553
0.23,2024-03-24,14.5,51,406,318,126,952,1002,36.7,9.8,276,4.8,24.1,0.0,0.0,1007,0.42,1010,314,30.1,276,8.4,3.0,Viramgam,23.1259455923199,72.0457121911553
0.03,2024-03-25,17.9,51,406,319,127,952,1004,36.7,10.6,262,2.8,24.4,0.0,0.0,1008,0.51,1011,317,30.2,262,6.8,2.0,Viramgam,23.1259455923199,72.0457121911553
0.31,2024-03-26,17.5,51,407,320,127,952,1007,39.3,10.6,231,2.8,24.4,0.0,0.0,1007,0.46,1010,320,31.9,231,5.6,1.8,Viramgam,23.1259455923199,72.0457121911553
0.45,2024-03-27,16.7,51,408,322,127,952,1009,38.9,10.3,290,3.2,27.4,0.0,0.0,1008,0.4,1012,307,32.7,290,7.6,2.4,Viramgam,23.1259455923199,72.0457121911553
0.38,2024-03-28,16.3,51,408,323,127,952,1012,38.1,5.9,294,3.6,27.8,0.0,0.0,1007,0.41,1011,236,32.1,294,8.0,3.0,Viramgam,23.1259455923199,72.0457121911553
