clouds,datetime,dewpt,dhi,dni,ghi,max_dhi,max_dni,max_ghi,max_temp,max_temp_ts,max_uv,max_wind_dir,max_wind_spd,max_wind_spd_ts,min_temp,min_temp_ts,precip,precip_gpm,pres,revision_status,rh,slp,snow,snow_depth,solar_rad,t_dhi,t_dni,t_ghi,t_solar_rad,temp,ts,wind_dir,wind_gust_spd,wind_spd
0,2024-01-01,17.9,41,340,215,116,910,759,30.7,1704063600,6.3,156,3.6,1704063600,20.0,1704067200,0.0,0.0,1008,final,68,1013,0,0,215,954,7816,4946,4946,24.5,1704047400,156,5.6,2.2
0,2024-01-02,18.0,41,340,216,116,910,760,28.9,1704186000,6.3,173,3.2,1704189600,18.5,1704160800,0.0,0.0,1008,final,74,1013,0,0,216,954,7820,4957,4957,23.1,1704133800,173,6.4,2.1
17,2024-01-03,17.9,42,340,216,116,911,762,28.1,1704272400,6.3,188,3.6,1704272400,17.4,1704247200,0.0,0.0,1007,final,79,1013,0,0,210,955,7825,4968,4834,22.1,1704220200,188,6.0,2.4
3,2024-01-04,16.9,42,340,217,116,911,763,28.5,1704358800,6.2,146,3.6,1704358800,16.7,1704326400,0.0,0.0,1007,final,74,1013,0,0,216,956,7831,4980,4978,22.3,1704306600,146,6.4,2.4
1,2024-01-05,16.4,42,341,217,116,911,764,28.1,1704445200,6.1,89,4.0,1704423600,17.4,1704420000,0.0,0.0,1008,final,72,1013,0,0,217,957,7837,4993,4993,22.1,1704393000,89,6.4,3.0
22,2024-01-06,15.9,42,341,218,116,912,766,28.1,1704531600,6.3,39,4.4,1704524400,17.4,1704499200,0.0,0.0,1009,final,69,1014,0,0,214,958,7844,5007,4933,22.2,1704479400,39,8.4,3.2
39,2024-01-07,17.8,42,341,218,116,912,768,28.9,1704618000,5.9,62,5.2,1704639600,19.6,1704582000,0.0,0.0,1008,final,72,1014,0,0,218,960,7852,5022,5017,23.5,1704565800,62,10.0,3.6
15,2024-01-08,18.4,42,342,219,116,913,769,31.1,1704704400,6.4,88,4.4,1704715200,20.4,1704672000,0.0,0.0,1008,final,69,1014,0,0,219,961,7860,5038,5038,24.8,1704652200,88,9.2,3.3
31,2024-01-09,18.2,42,342,220,116,913,771,29.6,1704790800,5.3,37,3.6,1704747600,20.4,1704765600,0.0,0.0,1009,final,69,1014,0,0,186,962,7868,5055,4285,24.5,1704738600,37,6.4,2.7
8,2024-01-10,19.4,42,342,221,117,914,773,29.6,1704877200,6.2,36,2.8,1704888000,20.7,1704852000,0.0,0.0,1009,final,74,1014,0,0,221,964,7877,5072,5072,24.6,1704825000,36,6.4,2.4
6,2024-01-11,19.9,42,343,221,117,915,775,30.4,1704963600,6.5,34,3.6,1704974400,20.4,1704938400,0.0,0.0,1009,final,75,1015,0,0,220,965,7887,5090,5055,24.9,1704911400,34,6.4,2.7
2,2024-01-12,19.5,42,343,222,117,915,777,33.0,1705050000,6.5,117,4.0,1705060800,21.1,1705024800,0.0,0.0,1009,final,69,1014,0,0,222,967,7897,5109,5109,26.2,1704997800,117,8.0,2.7
0,2024-01-13,18.7,42,344,223,117,916,780,33.0,1705136400,6.5,187,3.2,1705136400,20.4,1705111200,0.0,0.0,1009,final,67,1014,0,0,223,968,7908,5129,5129,25.9,1705084200,187,7.2,2.1
0,2024-01-14,13.6,42,344,224,117,916,782,30.0,1705222800,6.6,157,3.2,1705222800,18.5,1705197600,0.0,0.0,1010,final,57,1015,0,0,224,970,7920,5150,5150,23.7,1705170600,157,7.2,2.2
0,2024-01-15,11.3,42,345,225,117,917,784,28.9,1705309200,6.6,168,2.4,1705320000,15.6,1705284000,0.0,0.0,1009,final,56,1015,0,0,225,972,7931,5171,5171,21.8,1705257000,168,4.8,1.6
23,2024-01-16,13.0,42,345,226,117,918,787,29.3,1705395600,6.4,206,2.4,1705388400,15.2,1705363200,0.0,0.0,1007,final,62,1012,0,0,219,974,7944,5193,5030,21.5,1705343400,206,4.8,1.5
50,2024-01-17,12.8,42,346,227,117,918,789,28.5,1705482000,3.5,166,2.4,1705489200,15.2,1705456800,0.0,0.0,1006,final,62,1012,0,0,160,976,7957,5216,3680,21.5,1705429800,166,6.4,1.6
3,2024-01-18,13.4,43,347,228,118,919,792,28.1,1705568400,6.4,107,2.8,1705568400,15.9,1705536000,0.0,0.0,1008,final,61,1013,0,0,228,978,7970,5239,5239,22.0,1705516200,107,5.2,1.9
2,2024-01-19,14.0,43,347,229,118,920,795,29.6,1705654800,6.7,111,4.0,1705665600,16.7,1705622400,0.0,0.0,1008,final,60,1013,0,0,229,980,7984,5263,5261,22.6,1705602600,111,8.4,2.9
33,2024-01-20,12.6,43,348,230,118,920,797,29.3,1705741200,6.8,142,4.0,1705752000,16.7,1705716000,0.0,0.0,1009,final,55,1014,0,0,219,982,7998,5288,5040,22.4,1705689000,142,7.2,3.0
62,2024-01-21,10.5,43,348,231,118,921,800,28.5,1705827600,2.2,41,4.4,1705845600,16.7,1705795200,0.0,0.0,1010,final,49,1015,0,0,70,984,8013,5314,1611,22.3,1705775400,41,9.2,3.3
49,2024-01-22,10.3,43,349,232,118,922,803,29.3,1705914000,5.4,151,4.0,1705914000,15.9,1705881600,0.0,0.0,1010,final,50,1015,0,0,219,986,8029,5340,5040,22.0,1705861800,151,8.4,3.1
0,2024-01-23,7.5,43,350,233,118,922,806,28.5,1706000400,6.9,99,4.4,1706000400,15.6,1705978800,0.0,0.0,1010,final,42,1016,0,0,233,989,8044,5367,5367,21.6,1705948200,99,8.8,3.0
3,2024-01-24,9.0,43,350,235,118,923,809,28.5,1706086800,7.0,44,4.0,1706086800,15.9,1706036400,0.0,0.0,1010,final,47,1016,0,0,235,991,8061,5394,5394,21.7,1706034600,44,8.4,2.8
4,2024-01-25,10.0,43,351,236,119,924,813,29.3,1706173200,7.0,61,4.4,1706173200,14.4,1706148000,0.0,0.0,1011,final,51,1016,0,0,235,994,8077,5422,5413,21.8,1706121000,61,9.6,3.2
27,2024-01-26,11.1,43,352,237,119,925,816,31.1,1706259600,6.7,59,4.0,1706259600,16.7,1706209200,0.0,0.0,1012,final,49,1017,0,0,233,996,8094,5450,5351,23.1,1706207400,59,7.6,2.8
76,2024-01-27,13.3,43,353,238,119,925,819,32.6,1706346000,4.7,128,4.4,1706342400,16.7,1706313600,0.0,0.0,1011,final,56,1017,0,0,140,999,8112,5479,3210,23.7,1706293800,128,8.4,2.5
69,2024-01-28,14.2,44,353,240,119,926,822,32.6,1706432400,3.7,162,3.2,1706421600,16.3,1706400000,0.0,0.0,1011,final,61,1016,0,0,205,1001,8129,5509,4716,23.6,1706380200,162,6.4,1.9
48,2024-01-29,13.3,44,354,241,119,927,826,30.4,1706518800,6.5,153,2.8,1706497200,16.3,1706482800,0.0,0.0,1011,final,58,1016,0,0,238,1004,8148,5539,5473,23.0,1706466600,153,6.4,1.8
29,2024-01-30,14.2,44,355,242,120,928,829,30.4,1706605200,7.0,162,2.0,1706605200,17.0,1706572800,0.0,0.0,1010,final,60,1015,0,0,232,1007,8166,5569,5337,23.0,1706553000,162,5.2,1.6
86,2024-01-31,14.5,44,356,243,120,928,833,30.0,1706691600,3.2,177,2.8,1706691600,17.0,1706659200,0.0,0.0,1009,final,62,1014,0,0,129,1009,8185,5600,2971,23.2,1706639400,177,6.4,1.5
24,2024-02-01,16.4,44,357,245,120,929,836,30.0,1706742000,7.4,247,2.4,1706742000,17.8,1706752800,0.0,0.0,1010,final,68,1015,0,0,241,1012,8204,5632,5533,23.4,1706725800,247,6.0,1.5
37,2024-02-02,17.0,44,358,246,120,930,840,30.0,1706864400,3.3,151,2.4,1706871600,17.8,1706839200,0.0,0.0,1011,final,70,1016,0,0,189,1015,8223,5664,4357,23.7,1706812200,151,5.6,1.5
2,2024-02-03,15.7,44,358,248,120,931,843,33.3,1706950800,7.5,66,3.6,1706961600,19.3,1706925600,0.0,0.0,1010,final,57,1015,0,0,248,1018,8243,5696,5696,25.6,1706898600,66,7.6,2.4
0,2024-02-04,16.0,44,359,249,120,931,847,34.8,1707037200,7.5,150,2.4,1707037200,20.0,1707012000,0.0,0.0,1010,final,56,1015,0,0,249,1021,8263,5729,5729,26.7,1706985000,150,5.2,1.9
0,2024-02-05,16.9,45,360,251,121,932,851,32.2,1707123600,7.6,277,2.8,1707123600,20.0,1707091200,0.0,0.0,1011,final,60,1016,0,0,251,1024,8283,5762,5762,26.1,1707071400,277,6.4,1.7
7,2024-02-06,18.1,45,361,252,121,933,854,32.6,1707210000,7.7,216,2.8,1707217200,20.7,1707184800,0.0,0.0,1011,final,64,1016,0,0,233,1027,8303,5795,5352,26.1,1707157800,216,6.0,1.7
24,2024-02-07,16.1,45,362,253,121,934,858,31.5,1707296400,7.7,161,4.4,1707296400,19.6,1707264000,0.0,0.0,1012,final,59,1017,0,0,249,1031,8323,5829,5725,25.5,1707244200,161,8.0,2.5
52,2024-02-08,14.0,45,363,255,121,934,862,30.0,1707382800,7.5,33,4.8,1707400800,19.6,1707357600,0.0,0.0,1012,final,53,1017,0,0,217,1035,8345,5863,4996,24.6,1707330600,33,9.6,3.2
31,2024-02-09,13.8,45,364,256,121,935,866,31.1,1707469200,7.8,150,3.2,1707476400,17.8,1707444000,0.0,0.0,1010,final,55,1016,0,0,254,1039,8367,5897,5845,24.2,1707417000,150,6.4,2.6
1,2024-02-10,12.1,45,365,258,121,936,869,30.7,1707555600,7.9,169,3.2,1707559200,17.8,1707530400,0.0,0.0,1011,final,51,1016,0,0,258,1043,8391,5932,5931,23.6,1707503400,169,6.0,2.2
8,2024-02-11,13.4,46,366,259,122,937,873,31.1,1707642000,8.0,204,2.8,1707649200,17.0,1707616800,0.0,0.0,1011,final,56,1016,0,0,258,1047,8416,5967,5935,23.6,1707589800,204,4.4,1.8
97,2024-02-12,13.5,46,367,261,122,937,877,31.1,1707728400,2.6,158,2.8,1707678000,17.8,1707696000,0.0,0.0,1010,final,54,1016,0,0,78,1051,8442,6003,1786,24.2,1707676200,158,6.4,1.8
98,2024-02-13,13.4,46,368,263,122,938,881,30.4,1707814800,2.5,169,3.6,1707814800,17.8,1707782400,0.0,0.0,1011,final,55,1016,0,0,68,1055,8469,6039,1570,23.8,1707762600,169,7.6,1.9
24,2024-02-14,12.9,46,369,264,122,939,885,31.1,1707901200,8.2,224,2.8,1707901200,18.1,1707868800,0.0,0.0,1010,final,52,1016,0,0,261,1059,8496,6074,6003,24.5,1707849000,224,6.0,2.2
1,2024-02-15,15.0,46,371,266,122,939,889,33.3,1707987600,8.2,65,4.0,1707966000,17.8,1707962400,0.0,0.0,1009,final,55,1014,0,0,266,1063,8524,6111,6111,25.3,1707935400,65,8.8,2.5
13,2024-02-16,16.6,46,372,267,123,940,892,35.2,1708074000,8.2,71,5.2,1708081200,21.9,1708041600,0.0,0.0,1009,final,53,1014,0,0,262,1067,8552,6147,6023,27.7,1708021800,71,10.8,3.3
24,2024-02-17,16.4,47,373,269,123,941,896,36.3,1708160400,7.5,158,2.8,1708135200,21.9,1708135200,0.0,0.0,1007,final,53,1012,0,0,253,1071,8580,6183,5826,28.4,1708108200,158,6.4,2.0
2,2024-02-18,15.9,47,374,270,123,941,900,35.6,1708254000,8.4,227,4.0,1708275600,20.7,1708214400,0.0,0.0,1006,final,55,1011,0,0,270,1075,8607,6220,6220,27.4,1708194600,227,7.6,1.9
37,2024-02-19,14.3,47,375,272,123,942,904,34.8,1708333200,6.7,215,4.4,1708333200,19.6,1708308000,0.0,0.0,1007,final,52,1012,0,0,260,1079,8635,6257,5973,26.7,1708281000,215,10.0,2.3
13,2024-02-20,15.7,47,377,274,123,943,908,33.0,1708419600,8.6,237,4.4,1708419600,18.9,1708387200,0.0,0.0,1008,final,58,1013,0,0,274,1082,8663,6293,6292,25.8,1708367400,237,9.2,2.3
25,2024-02-21,18.3,47,378,275,123,943,912,30.0,1708506000,7.1,242,4.0,1708516800,20.7,1708473600,0.0,0.0,1007,final,68,1012,0,0,271,1086,8690,6330,6227,25.1,1708453800,242,8.4,2.9
14,2024-02-22,17.2,47,379,277,124,944,916,30.4,1708599600,8.7,253,3.6,1708581600,21.5,1708560000,0.0,0.0,1008,final,65,1013,0,0,277,1090,8717,6367,6366,25.3,1708540200,253,8.8,2.6
24,2024-02-23,13.3,48,380,278,124,945,919,31.1,1708678800,8.8,175,2.4,1708686000,19.3,1708653600,0.0,0.0,1008,final,58,1014,0,0,276,1093,8744,6404,6340,24.8,1708626600,175,6.8,1.7
0,2024-02-24,5.8,48,381,280,124,945,923,31.1,1708765200,8.9,245,3.6,1708754400,17.8,1708732800,0.0,0.0,1008,final,34,1014,0,0,280,1097,8771,6440,6440,24.3,1708713000,245,8.4,2.7
1,2024-02-25,5.2,48,382,282,124,946,927,31.9,1708851600,8.9,29,4.8,1708862400,17.8,1708826400,0.0,0.0,1007,final,30,1013,0,0,282,1100,8797,6477,6477,24.8,1708799400,29,10.0,3.4
86,2024-02-26,12.0,48,384,283,124,946,931,34.8,1708938000,3.7,156,4.8,1708887600,19.3,1708905600,0.0,0.0,1005,final,42,1011,0,0,141,1104,8823,6514,3233,26.7,1708885800,156,8.8,2.6
6,2024-02-27,14.9,48,385,285,124,947,934,35.2,1709024400,8.8,206,3.2,1709031600,20.7,1708992000,0.0,0.0,1007,final,50,1012,0,0,285,1107,8848,6550,6546,27.4,1708972200,206,7.2,1.7
0,2024-02-28,15.2,48,386,286,125,947,938,35.9,1709110800,9.2,128,3.2,1709121600,21.5,1709078400,0.0,0.0,1007,final,47,1012,0,0,286,1111,8873,6586,6586,28.4,1709058600,128,6.0,2.3
17,2024-02-29,15.2,48,387,288,125,948,942,38.5,1709197200,8.7,149,2.8,1709208000,23.0,1709164800,0.0,0.0,1006,final,44,1011,0,0,284,1114,8898,6623,6524,30.1,1709145000,149,6.4,2.2
4,2024-03-01,16.3,49,388,290,125,948,945,36.3,1709247600,9.3,208,4.4,1709247600,23.7,1709251200,0.0,0.0,1007,final,49,1012,0,0,290,1117,8922,6659,6659,29.1,1709231400,208,8.8,2.8
5,2024-03-02,19.4,49,389,291,125,949,949,31.9,1709366400,9.4,218,6.0,1709388000,23.0,1709337600,1.3,1.3,1007,final,66,1012,0,0,291,1121,8946,6695,6694,26.8,1709317800,218,11.2,3.6
12,2024-03-03,13.3,49,390,293,125,949,953,28.1,1709463600,9.4,279,4.4,1709445600,20.0,1709434800,0.0,0.0,1008,final,54,1013,0,0,293,1124,8969,6730,6730,24.3,1709404200,279,8.8,3.1
0,2024-03-04,9.2,49,391,294,125,950,956,30.0,1709542800,9.5,169,3.6,1709539200,16.3,1709499600,0.0,0.0,1009,final,47,1014,0,0,294,1127,8992,6766,6766,23.2,1709490600,169,7.2,2.0
0,2024-03-05,7.6,49,392,296,125,950,960,32.6,1709632800,9.6,187,3.6,1709629200,16.7,1709604000,0.0,0.0,1009,final,37,1014,0,0,296,1130,9014,6801,6801,24.3,1709577000,187,7.6,2.5
0,2024-03-06,7.6,49,393,297,126,950,963,33.0,1709715600,9.7,238,3.6,1709726400,17.8,1709679600,0.0,0.0,1008,final,38,1013,0,0,297,1133,9036,6836,6836,25.0,1709663400,238,7.6,2.3
8,2024-03-07,10.4,49,394,299,126,951,967,33.3,1709802000,9.7,199,3.6,1709809200,18.5,1709769600,0.0,0.0,1008,final,41,1013,0,0,295,1136,9058,6871,6775,26.2,1709749800,199,7.2,1.8
0,2024-03-08,10.3,50,395,300,126,951,970,33.7,1709888400,9.8,144,3.6,1709877600,19.3,1709856000,0.0,0.0,1008,final,38,1013,0,0,300,1139,9079,6905,6905,27.0,1709836200,144,8.0,2.4
6,2024-03-09,9.3,50,396,302,126,952,973,34.1,1709974800,9.9,152,4.4,1709964000,20.4,1709949600,0.0,0.0,1008,final,35,1013,0,0,301,1142,9099,6940,6918,27.1,1709922600,152,8.0,2.5
1,2024-03-10,9.4,50,396,303,126,952,976,34.4,1710061200,9.9,197,3.6,1710061200,20.0,1710025200,0.0,0.0,1008,final,36,1013,0,0,303,1145,9119,6973,6973,27.0,1710009000,197,8.4,1.8
0,2024-03-11,12.6,50,397,305,126,952,980,35.9,1710147600,10.0,254,2.8,1710136800,20.4,1710111600,0.0,0.0,1010,final,41,1015,0,0,305,1148,9139,7007,7007,28.4,1710095400,254,6.4,2.0
0,2024-03-12,14.5,50,398,306,126,953,983,35.2,1710237600,10.1,245,3.2,1710223200,21.5,1710198000,0.0,0.0,1009,final,45,1014,0,0,306,1150,9158,7040,7040,28.4,1710181800,245,7.6,2.3
0,2024-03-13,14.9,50,399,308,126,953,986,34.4,1710327600,10.1,295,3.6,1710309600,22.2,1710288000,0.0,0.0,1008,final,49,1013,0,0,308,1153,9177,7073,7073,27.9,1710268200,295,8.0,2.2
0,2024-03-14,15.1,50,400,309,126,953,989,34.1,1710406800,10.2,269,2.8,1710392400,20.7,1710374400,0.0,0.0,1008,final,52,1014,0,0,309,1156,9195,7105,7105,27.3,1710354600,269,6.4,1.9
0,2024-03-15,15.0,50,401,310,127,953,992,34.1,1710493200,10.3,221,2.4,1710493200,19.6,1710460800,0.0,0.0,1007,final,54,1012,0,0,310,1158,9213,7137,7137,26.8,1710441000,221,5.2,1.6
0,2024-03-16,14.1,50,401,312,127,954,995,35.2,1710579600,10.3,249,2.8,1710568800,19.3,1710547200,0.0,0.0,1007,final,51,1012,0,0,312,1161,9230,7169,7169,27.4,1710527400,249,5.2,1.6
0,2024-03-17,14.8,51,402,313,127,954,998,34.8,1710673200,10.4,223,3.6,1710658800,19.6,1710633600,0.0,0.0,1007,final,52,1012,0,0,313,1163,9247,7200,7200,27.2,1710613800,223,7.6,2.1
20,2024-03-18,17.8,51,403,314,127,954,1001,35.2,1710752400,10.5,257,3.2,1710759600,20.7,1710720000,0.0,0.0,1007,final,62,1012,0,0,311,1166,9263,7231,7159,27.8,1710700200,257,7.2,2.1
6,2024-03-19,13.3,51,403,316,127,954,1003,36.3,1710838800,10.5,210,2.8,1710828000,20.7,1710806400,0.0,0.0,1007,final,47,1012,0,0,316,1168,9279,7261,7261,28.5,1710786600,210,6.8,1.8
5,2024-03-20,10.9,51,404,317,127,954,1006,37.4,1710928800,10.6,218,2.8,1710921600,20.7,1710892800,0.0,0.0,1006,final,35,1012,0,0,317,1170,9294,7291,7291,29.6,1710873000,218,6.8,1.7
71,2024-03-21,12.7,51,405,318,127,954,1009,37.8,1711011600,4.0,191,3.2,1711011600,21.5,1710975600,0.0,0.0,1005,final,40,1010,0,0,122,1173,9309,7320,2812,29.7,1710959400,191,5.2,1.5
11,2024-03-22,13.2,51,405,320,127,955,1011,38.1,1711098000,10.7,220,3.6,1711098000,21.9,1711062000,0.3,0.3,1004,final,39,1009,0,0,309,1175,9324,7349,7103,29.9,1711045800,220,7.2,1.8
26,2024-03-23,15.6,51,406,321,127,955,1014,37.4,1711184400,10.8,196,4.0,1711184400,22.2,1711152000,0.0,0.0,1004,final,49,1009,0,0,315,1177,9338,7378,7251,29.5,1711132200,196,7.6,1.8
22,2024-03-24,16.7,51,407,322,127,955,1016,36.7,1711274400,8.7,253,3.2,1711260000,22.6,1711238400,0.0,0.0,1005,final,51,1010,0,0,318,1179,9352,7406,7320,29.5,1711218600,253,7.6,2.0
0,2024-03-25,17.4,51,407,323,127,955,1018,37.8,1711364400,10.9,206,3.2,1711350000,23.0,1711321200,0.0,0.0,1006,final,51,1011,0,0,323,1181,9366,7433,7433,30.2,1711305000,206,6.4,1.9
0,2024-03-26,18.1,51,408,324,127,955,1021,38.5,1711472400,10.9,251,3.6,1711447200,23.3,1711411200,0.0,0.0,1005,final,51,1010,0,0,324,1183,9379,7460,7460,30.9,1711391400,251,6.8,1.8
9,2024-03-27,19.6,52,408,326,128,955,1023,38.9,1711494000,11.0,224,3.6,1711494000,24.8,1711508400,0.0,0.0,1007,final,52,1012,0,0,326,1185,9391,7487,7487,31.7,1711477800,224,5.6,1.7
6,2024-03-28,20.9,52,409,327,128,955,1025,38.9,1711566000,10.4,240,3.2,1711566000,25.9,1711566000,0.0,0.0,1006,final,56,1011,0,0,326,1187,9403,7513,7496,31.9,1711564200,240,6.8,1.9
31,2024-03-29,19.4,52,409,328,128,955,1027,38.1,1711652400,5.9,263,2.8,1711652400,26.7,1711652400,0.0,0.0,1005,final,51,1010,0,0,295,1189,9415,7538,6787,31.9,1711650600,263,5.2,1.8
8,2024-03-30,17.2,52,410,329,128,955,1029,37.8,1711738800,9.8,256,4.0,1711738800,25.6,1711738800,0.0,0.0,1006,final,46,1011,0,0,328,1191,9427,7563,7547,31.3,1711737000,256,8.0,2.3
12,2024-03-31,15.3,52,410,330,128,955,1031,37.0,1711825200,10.0,278,3.2,1711825200,24.8,1711825200,0.0,0.0,1007,final,43,1012,0,0,324,1192,9438,7588,7456,30.7,1711823400,278,7.6,1.9
40,2024-04-01,15.5,52,411,331,128,955,1033,37.4,1711911600,9.1,270,3.6,1711911600,23.3,1711911600,0.0,0.0,1005,final,45,1010,0,0,220,1194,9449,7611,5071,30.2,1711909800,270,8.0,1.9
42,2024-04-02,17.0,52,411,332,128,955,1035,37.4,1712059200,7.7,249,4.0,1712059200,23.7,1712016000,0.0,0.0,1003,final,49,1008,0,0,241,1196,9459,7635,5552,30.3,1711996200,249,8.0,2.1
44,2024-04-03,17.4,52,412,333,128,955,1037,37.4,1712098800,11.3,233,3.6,1712098800,23.7,1712102400,0.0,0.0,1004,final,52,1009,0,0,310,1197,9469,7658,7130,30.2,1712082600,233,7.6,1.9
80,2024-04-04,17.6,52,412,334,128,955,1038,37.0,1712228400,4.9,270,3.2,1712217600,24.1,1712185200,0.0,0.0,1005,final,51,1010,0,0,195,1199,9479,7680,4483,30.5,1712169000,270,8.0,2.1
17,2024-04-05,16.8,52,413,335,128,954,1040,37.4,1712314800,9.8,231,4.8,1712296800,24.4,1712275200,0.0,0.0,1005,final,48,1010,0,0,334,1201,9489,7702,7672,30.9,1712255400,231,10.0,2.4
16,2024-04-06,14.1,52,413,336,128,954,1042,37.8,1712401200,10.8,321,4.4,1712383200,25.6,1712358000,0.3,0.3,1004,final,37,1009,0,0,336,1205,9499,7724,7719,31.7,1712341800,321,10.0,2.9
1,2024-04-07,13.9,53,414,337,128,954,1043,37.8,1712480400,11.5,250,4.0,1712480400,25.6,1712448000,0.0,0.0,1003,final,38,1008,0,0,337,1208,9513,7745,7745,31.2,1712428200,250,7.2,2.4
0,2024-04-08,16.7,53,414,338,128,954,1045,39.3,1712574000,11.5,248,2.4,1712577600,23.7,1712530800,0.0,0.0,1003,final,46,1008,0,0,338,1211,9529,7766,7766,31.1,1712514600,248,6.0,1.8
0,2024-04-09,19.4,53,415,339,128,954,1046,38.5,1712653200,11.6,221,3.2,1712653200,24.4,1712617200,0.0,0.0,1003,final,54,1008,0,0,339,1214,9547,7787,7787,31.3,1712601000,221,5.6,1.9
13,2024-04-10,19.9,53,416,339,128,954,1047,38.5,1712739600,11.6,190,4.0,1712739600,25.6,1712696400,0.0,0.0,1003,final,55,1008,0,0,339,1217,9565,7807,7807,31.3,1712687400,190,7.2,2.3
33,2024-04-11,18.7,53,417,340,128,954,1048,38.5,1712826000,10.5,186,3.6,1712833200,25.6,1712790000,0.0,0.0,1004,final,51,1009,0,0,324,1219,9585,7827,7443,31.1,1712773800,186,6.8,2.1
3,2024-04-12,17.8,53,418,341,128,953,1050,37.0,1712912400,11.7,198,4.8,1712912400,24.4,1712876400,0.0,0.0,1004,final,52,1009,0,0,341,1222,9604,7846,7846,30.2,1712860200,198,8.8,2.4
13,2024-04-13,20.9,53,418,342,128,953,1051,35.9,1712998800,11.7,216,5.2,1713009600,23.7,1712962800,0.0,0.0,1004,final,64,1009,0,0,337,1225,9624,7865,7748,29.3,1712946600,216,9.2,3.2
9,2024-04-14,21.9,53,419,343,128,953,1052,37.4,1713085200,11.7,222,4.0,1713106800,25.2,1713052800,0.0,0.0,1005,final,61,1010,0,0,342,1227,9643,7884,7877,31.1,1713033000,222,6.4,2.3
11,2024-04-15,19.9,53,420,344,128,953,1053,41.5,1713171600,11.4,189,4.4,1713171600,28.1,1713139200,0.0,0.0,1005,final,46,1010,0,0,340,1229,9662,7902,7814,34.4,1713119400,189,8.4,2.7
2,2024-04-16,14.2,54,421,344,128,952,1054,41.1,1713207600,11.0,112,3.6,1713207600,28.9,1713207600,0.0,0.0,1004,final,30,1009,0,0,344,1232,9680,7920,7917,35.2,1713205800,112,8.4,3.0
4,2024-04-17,12.8,54,422,345,128,952,1055,42.2,1713294000,11.6,164,4.8,1713294000,29.6,1713294000,0.0,0.0,1002,final,27,1007,0,0,345,1234,9698,7937,7935,35.9,1713292200,164,8.8,2.7
31,2024-04-18,18.0,54,422,346,128,952,1055,41.1,1713380400,10.7,260,3.6,1713380400,28.1,1713380400,0.0,0.0,1003,final,44,1008,0,0,329,1236,9716,7954,7561,34.2,1713378600,260,8.0,2.2
33,2024-04-19,18.5,54,423,347,128,952,1056,39.3,1713481200,7.6,283,3.2,1713466800,28.9,1713484800,0.0,0.0,1001,final,42,1007,0,0,321,1238,9732,7970,7394,33.9,1713465000,283,8.0,2.2
11,2024-04-20,17.3,54,424,347,128,951,1057,38.5,1713610800,11.9,296,4.4,1713589200,27.8,1713571200,0.0,0.0,1002,final,42,1007,0,0,347,1240,9749,7986,7978,32.9,1713551400,296,8.8,2.8
46,2024-04-21,17.5,54,425,348,128,951,1057,37.8,1713690000,5.7,264,2.8,1713679200,26.7,1713657600,0.0,0.0,1002,final,46,1007,0,0,266,1241,9764,8002,6112,32.0,1713637800,264,7.6,2.2
67,2024-04-22,18.1,54,425,349,128,951,1058,37.0,1713776400,4.8,269,3.6,1713754800,27.0,1713740400,0.0,0.0,1003,final,48,1008,0,0,196,1243,9780,8017,4507,31.8,1713724200,269,8.4,2.4
0,2024-04-23,18.6,54,426,349,128,951,1059,38.9,1713870000,12.0,248,4.0,1713870000,25.2,1713826800,0.0,0.0,1002,final,50,1007,0,0,349,1245,9794,8031,8031,31.9,1713810600,248,8.4,2.0
1,2024-04-24,19.5,54,426,350,128,950,1059,39.6,1713949200,12.0,219,3.6,1713949200,25.6,1713913200,0.0,0.0,1001,final,51,1006,0,0,350,1246,9808,8045,8045,32.4,1713897000,219,6.4,1.9
14,2024-04-25,19.5,54,427,350,128,950,1059,39.3,1714035600,10.3,243,3.2,1714035600,27.4,1713999600,0.0,0.0,1002,final,48,1007,0,0,349,1248,9822,8059,8017,33.2,1713983400,243,6.8,2.2
24,2024-04-26,19.0,54,428,351,128,950,1060,39.3,1714129200,10.1,287,3.2,1714122000,28.1,1714086000,1.3,1.3,1002,final,47,1007,0,0,341,1249,9834,8072,7836,33.0,1714069800,287,6.8,1.8
55,2024-04-27,18.8,54,428,352,128,949,1060,39.6,1714208400,5.8,270,3.2,1714208400,26.7,1714172400,0.0,0.0,1002,final,45,1007,0,0,225,1251,9847,8085,5185,33.6,1714156200,270,6.8,2.1
46,2024-04-28,15.4,54,429,352,128,949,1060,40.4,1714294800,8.8,263,3.6,1714284000,28.5,1714258800,0.0,0.0,1002,final,33,1007,0,0,339,1252,9859,8097,7786,34.7,1714242600,263,7.6,2.3
5,2024-04-29,14.4,55,429,353,128,949,1061,40.4,1714388400,12.0,327,3.6,1714370400,28.1,1714345200,0.0,0.0,1003,final,32,1008,0,0,353,1254,9870,8109,8108,34.4,1714329000,327,8.0,2.6
3,2024-04-30,15.2,55,430,353,128,948,1061,40.7,1714467600,12.1,310,4.0,1714464000,28.1,1714431600,0.0,0.0,1002,final,34,1007,0,0,353,1255,9881,8120,8120,34.4,1714415400,310,8.8,3.0
0,2024-05-01,15.7,55,430,354,128,948,1061,39.3,1714503600,12.1,261,4.0,1714503600,26.7,1714503600,0.0,0.0,1000,final,42,1005,0,0,354,1256,9891,8131,8131,32.8,1714501800,261,8.8,2.7
