Actual_Price,Linear_Regression,Random_Forest,XGBoost,Neural_Network,Stacking_Ensemble,Voting_Ensemble
1750,1649.8959480057802,1751.2358946608947,1767.1329,1883.5823,1712.7124177810829,1719.1008721760074
12500,11669.342218769241,12271.986594814898,11529.595,10627.262,12044.433149713434,11822.099239797317
600,650.638471806185,596.6436660561661,683.0165,1108.4731,571.0119946952516,619.2179850697963
1500,1469.2312832493276,1448.2457377779722,1422.6407,1678.146,1449.1794082905494,1434.830784376323
6000,6833.2792692254825,6638.701249999999,6197.095,6130.8228,6720.946977763818,6689.320411185443
5650,5252.687047292644,5305.022557235817,5590.0103,4978.713,5251.443420324481,5295.602128815183
1000,981.0651895417159,1013.3999649500231,948.967,741.1447,996.2709172594526,991.501304198902
5000,4637.742802055269,4995.313884020955,4718.5728,4576.989,4841.832744633639,4753.83566023571
8500,7612.46738156396,7434.148966973886,7537.951,7135.848,7949.005183581796,7698.619345254123
2000,1982.9683946439495,2016.9223809523805,2296.309,2169.7292,2020.231934414913,2059.707032857119
1500,2366.963209372375,1646.9555239937154,1659.8982,2474.3394,1821.0097202604957,1911.4829435776555
1000,1005.9914343724017,1029.8207446046993,978.53357,837.4511,1012.1617554935306,1025.6838265146423
2500,2626.9790916322227,2412.4420595604806,2722.6462,2549.1511,2460.0426188838883,2580.7053942534912
3500,4350.3134210734715,4273.7150557732975,4327.103,4053.7046,4213.248694758855,4260.192236838545
11000,10369.713726939277,10843.865073397008,10715.167,9595.511,10762.332485719437,10659.631324780961
1500,1600.952744076571,1489.2790155247048,1924.7977,1782.9587,1559.4695606516111,1626.9070966614363
2000,2366.963209372375,1646.9555239937154,1659.8982,2474.3394,1821.0097202604957,1911.4829435776555
5630,5579.123575049387,5216.451527084028,5400.383,5447.1313,5410.1414147031755,5449.264404082678
12000,11162.396551282238,11935.406187286102,11554.612,10218.023,11690.654525550442,11522.385103560659
4000,3784.06251933148,3988.587105880231,3964.4548,3689.8938,3938.16381798977,3910.8989088327785
1000,1085.726248626489,1010.6873015873015,1165.995,1433.7168,1029.7727851234636,1080.3063720017115
5000,4872.96858792432,4994.903618615905,5361.215,4467.5425,5076.860309650472,5151.274576990167
3000,3206.5099281536686,2797.3608058608065,2962.828,3230.4524,2947.9142251783687,3007.5346971029962
2000,2057.909759111138,1616.8341736694679,1340.2162,2138.8018,1515.3933305599762,1596.9116349030903
4725,4580.369760443374,4473.399389408065,4692.06,4295.7837,4552.689442546625,4572.1209153798445
2000,1994.7558326820613,1999.8572635135135,1992.1029,2098.3333,1981.3898716116666,1980.7451208060763
10000,9882.686482667024,9835.365527670523,9450.784,9094.311,9819.328143978764,9919.909677966067
6200,5900.503024185618,6158.612244663182,5519.6333,5741.396,6039.203113091907,5874.179653663351
3250,3179.776008343216,3225.131164390695,2919.4583,3128.852,3200.264825232257,3110.3816062459355
1500,1793.5669623409922,1495.4366731818905,1593.1171,1911.971,1581.0529461419185,1641.9110953642776
1000,1529.3802157158102,957.7710858422622,1140.5884,1695.2234,1137.1717822220041,1224.445918334821
2500,2367.5831060412265,2506.113951504754,2444.5115,2522.7866,2459.866875425704,2437.1148295229636
3000,2943.103694531815,2988.2041666666664,2880.8562,2844.99,2941.3515844486765,2963.8921835605106
10850,10364.188013407867,9944.552582835677,10365.022,9625.387,10533.803041058516,10334.913704647608
4000,5097.776969676602,3999.333333333334,3942.1233,4683.9263,4304.597907528018,4371.669764061752
5505,5153.602150734144,5436.943877524379,5205.789,4814.6367,5327.300116455413,5261.616286172027
9000,8290.95735533999,8842.087263708514,8362.673,7733.155,8586.45953183604,8494.038697309754
900,841.0116792325293,802.5840772086718,866.32635,1107.5616,801.2875959776447,836.0247804988518
5500,5257.842728045836,5360.623852285406,4872.8228,4970.8267,5341.598221702356,5227.407645479721
7250,6711.679654082109,7248.173275891759,7117.0586,6236.5464,7117.861082220623,7036.365182526799
13000,13905.99194841272,13535.308313492069,14012.576,12626.973,13381.135877499488,13701.491542419404
2100,2089.6623935652788,2123.059523809524,2679.809,2199.976,2185.529980680144,2280.668258169005
3800,3509.361857569739,3480.7708279220783,3671.3086,3488.7817,3488.149987019994,3523.989172970128
900,740.2470152349006,892.7624184060903,869.88354,637.79425,841.4884265062301,829.9422270824313
3000,2795.6317232999963,2970.401725363226,2653.04,2782.6338,2901.178576574781,2828.7716762649693
2550,2594.35521420735,2602.127103174603,2394.2263,2648.339,2577.929548039957,2529.1283872044514
800,1050.9256064227375,1106.2751443001443,1323.7244,1408.1292,1109.5138736661213,1127.4887158145082
700,775.2229227583325,700.2328314659197,815.8742,1281.533,708.6594150430963,742.159143069534
2525,2392.63212621844,2462.022031896913,2425.6572,2543.0146,2425.32114850927,2421.219894238781
5000,5274.087454690105,5015.583730158731,4928.753,4836.5537,5056.399122204894,5060.844458696189
5000,5896.03390411327,4558.195770425228,5828.312,5384.8735,5356.143761253443,5617.547141661442
5000,4865.445251659992,5010.6816239289265,5032.2256,4496.0664,4978.715756128671,4954.445398002034
1000,1011.9132464868308,996.4636446886448,995.21924,1307.7594,991.8241423393816,1021.7193229641169
4000,4112.633039131608,3908.8801389775613,4100.8477,3985.1875,4048.642024216026,4075.118643768128
4500,4281.8863424830015,4459.5135343734155,4533.6807,4087.1228,4346.967647596337,4381.290038548149
4000,4027.14683473963,3871.537407496782,4028.6018,3768.6426,3868.115517744357,3947.819175762643
3500,3562.7411154599636,3491.5519978106186,2938.375,3368.4312,3440.347634218397,3324.374029226044
4185,3871.284364902408,4142.283259518259,4071.2803,3789.9307,4048.867042054895,4024.02658140775
2265,2210.1899092789267,2312.9113057194313,2346.2673,2381.4482,2276.04074784976,2280.27536640258
5000,5045.136703224451,4898.588999622668,5011.17,4708.516,4991.477215030756,5039.439768451556
2050,1912.0746251521086,2048.5171865212087,1954.171,2144.8618,2001.9752266284543,1967.9087033567666
2505,2330.7882723898038,2472.2872817460316,2328.6472,2507.6897,2438.44526514689,2396.2871715639453
2020,1878.751306669576,2019.7130797998661,1981.6232,2117.3298,1974.9931103887543,1960.3945710097632
1000,934.9211903225178,991.2993392878353,914.9326,1222.2742,953.2336788071117,953.0492840790216
6500,5306.4093169937,5590.5970508658,5600.1777,4765.274,5665.095408356279,5543.718843746756
3880,3883.424995238025,4047.7526352813857,4303.4517,3641.5547,4059.6827511502916,4093.8634655414717
6005,5586.418932496477,5973.344731107712,6256.321,5418.269,5972.176687748664,5984.127623147724
5000,5314.809909008287,5000.584956709957,6072.974,4745.936,5197.887731352337,5446.90949723458
8500,7831.380297822317,8463.144493284493,8101.5464,7278.0615,8288.073764320372,8132.031014499105
500,632.0677808681626,503.2095238095237,526.98975,1151.812,516.5025375750679,547.4929884318336
7000,6883.44493329514,6511.579007936508,7082.15,6209.5034,6790.165953973112,6856.729410248506
2000,2335.1213249891143,2424.8600757575755,2167.4968,2340.4106,2346.5603920847147,2320.5561553093244
2000,1919.732749297757,2021.0961309523807,2120.2585,2135.7383,1995.520207344106,2020.0685672180352
9800,7784.837502540719,7722.214682539683,8583.694,6850.474,7842.867283449452,8027.017227670959
1000,923.3298479370883,840.3637447815154,769.37,1276.394,845.2445328681097,843.3827134642901
6250,5712.200395810299,6195.558918650794,6150.232,5471.9546,6098.1565749809815,6029.363598800785
10505,9654.343302603633,9160.097465867466,9534.476,8923.441,9162.610131308275,9310.975804665437
6900,6400.476054089455,5714.048574064825,6331.9985,5949.443,5953.245194042429,6171.281715674187
5000,4873.1743771769015,5001.358333333333,5187.5435,4654.6094,4967.432103950256,5028.7000613014025
2400,2228.528395279621,2395.9041666666667,2167.1707,2422.5596,2315.665144934444,2264.861592753813
6500,5993.072067751626,6473.901892624919,6195.9346,5620.221,6295.1390101077395,6215.822968868339
6250,5762.785014096176,6144.436000804748,5741.6274,5415.802,6020.114817435289,5900.891466365159
800,957.8220181259212,964.743189291422,960.7219,1295.1973,948.9084380020706,959.9643572665882
5500,5139.798911758609,5371.612352538185,5269.9395,4820.849,5327.145468560231,5253.682845827433
1900,1768.4528128653346,1897.3891558042617,1829.1879,2016.0018,1849.1503498415254,1840.4087769456753
500,713.5768044244669,667.7102424941831,772.9899,1128.8955,668.8235217423147,713.4727797188626
800,192.6844069783906,470.79007936507935,982.57367,790.8914,531.2206381748964,589.9101480724752
1500,1591.8551002925701,1148.6803687563727,1465.9459,1803.2986,1340.8653443752203,1425.6566569549534
2355,2224.8785365994872,2358.0889231601727,2359.0718,2404.1777,2305.4856690874503,2316.8872960832173
500,532.3325582229522,500.1428571428571,689.7943,803.2189,506.8828769889385,569.5287262039384
1250,1895.390236895144,1554.859189993014,1651.7482,2067.953,1643.068971061149,1707.3411570428282
2755,2595.2982820487314,2753.2341154647543,2596.7544,2723.6206,2695.356935462558,2641.310012131442
750,431.5360397253153,507.34805333555335,575.1503,508.25812,478.68066849316006,491.142479686609
7000,6607.863891119045,6519.491495310245,6897.6074,6033.681,6701.5195063375795,6699.5621552468665
4500,4912.555695772664,4903.4035750360745,4831.674,4804.3257,4775.903638114831,4822.790905134867
22500,21953.11815293409,21657.430065163047,21857.414,19291.912,21579.778988697457,21749.315548379574
700,659.0810034894289,584.1865996085438,570.33887,1080.9065,587.2650686975645,604.0712903637077
5500,5099.81248405601,5138.695073323363,4945.595,4999.1577,5067.542223807195,5047.806972932784
15000,14007.468371577907,14186.289482471193,13033.017,12789.971,13684.216450192398,13549.468311889228
1000,1240.4849663074588,1043.8465474068419,993.1268,1488.4336,1060.076317372674,1091.5270839455318
2575,2203.3010315911642,2264.5467173967136,2367.9854,2372.8352,2259.1046605708125,2279.3795527300704
4000,4010.51016266305,4000.0,4028.3362,3859.9324,3992.2226033469915,4003.658449434776
1200,1853.54492596124,1876.1617063492065,1556.8254,1932.5034,1815.0724548088378,1779.355626536368
1800,1678.8244335820427,1799.339136010189,1572.3441,1778.5022,1756.442010422942,1714.5838240283822
3500,6553.152645563519,6492.916032710322,6537.695,6061.5166,6308.235295561406,6426.4236110389875
4000,3609.5970851498478,3992.829942817765,3794.436,3642.4084,3870.8073954538113,3822.674538357555
2000,4205.271439443064,2680.125939143741,3030.5818,4037.5266,3048.364743468116,3281.971740525861
4255,4199.261221079849,4241.662453845655,4468.5854,3959.4243,4251.15672115131,4297.999432662441
4250,4142.927195221424,4265.391527777779,4238.7363,3932.026,4200.206121139408,4215.346508111321
5300,4898.477952986818,4894.6503708067185,4703.219,4667.6147,4799.385459563778,4788.4658624029025
1000,980.910750574295,991.9302455763052,1001.5418,1282.5366,975.991383870031,988.5000406704821
2225,2085.2278886689865,2200.1541849736755,2133.3064,2283.747,2169.0595000824187,2153.6672804381637
6055,5553.889956202964,5982.62304704475,5833.9395,5313.731,5788.98656070262,5742.219100349321
3500,3199.530579601076,3531.0555022608964,3405.2295,3239.0493,3411.901476403643,3380.10320877153
4500,4917.816645566194,5136.659447392887,5007.9624,4599.35,5043.218793580995,4999.190223485907
1000,982.0622393349436,964.1603760301712,874.9397,743.97723,946.7385867316107,939.136074674774
4500,4263.490518382291,4407.241400045695,4379.0083,4080.06,4385.858093852468,4349.597987261563
7500,6969.713133101692,7497.201410923855,7313.746,6439.349,7377.8893278040505,7276.3403551307965
25000,24878.04123470303,25617.579623015878,35620.39,21589.24,25638.845458706262,28552.348346315684
1000,960.8131675056034,859.5566254855072,782.7114,1298.1608,866.0970954505806,867.2283041766436
700,682.0757836153166,685.7963394452659,684.42053,1109.8661,669.6654001923912,680.4433082969163
5100,4815.714041909643,5088.928403377846,4687.2617,4561.761,4982.556845793533,4872.984841687129
2380,2399.7566855174637,2408.83166388185,2449.3706,2548.4678,2390.307180553141,2424.9584456876532
6005,5666.695427467819,5510.2623666847785,5672.218,5210.328,5503.557833356266,5584.932423093538
2000,1876.4776082646517,1958.403884810283,1958.3474,1995.9093,1925.9992149405793,1932.2558109403972
2000,2165.4079345280948,1879.568523576197,1863.54,2156.984,1931.9013100708676,1967.2181740811832
20000,20369.880134715942,19912.10361111111,35620.39,17125.385,20739.51202751261,25295.324414991646
600,544.9825111649052,601.5071428571429,852.1101,555.5981,588.8529111116356,653.1040510906079
3500,4351.808995763313,3998.689449712692,4301.396,4056.446,4067.6290000071376,4158.748154099419
1750,1672.8907281316674,1750.182697988286,1794.4435,1923.9781,1718.919894515348,1720.8205225364993
3800,3586.012924850456,2728.0282972582963,3098.337,3532.2412,2890.1963220641296,3088.46775474873
400,1160.0669448668673,854.8447467822855,954.8888,1454.2256,921.9835760033476,998.2018670394697
800,762.4938050559081,709.545167573284,709.3115,1166.9746,710.3416314035312,732.9583122637006
2000,1860.3682243688695,1999.993867243867,1962.8271,2101.2612,1954.6454350085764,1939.193255238665
10000,9457.664230219842,9612.06151024472,8943.482,8545.963,9410.003204403292,9271.459071738427
2055,1909.426126005972,2041.6527593729802,1947.0201,2136.5806,1972.4170307683185,1962.2504996194755
800,750.5918424188358,527.1621794871793,665.37286,1008.55,587.278484384338,649.8173502754245
2000,1935.9586581658273,1880.680684482521,1655.8351,2025.2773,1849.8370298423235,1800.0991193283087
2100,1958.0323309038758,2099.538663811394,1990.8956,2185.0312,2050.4979522405365,2009.693076948197
3500,5844.391212330049,5969.670633087313,5871.045,5283.5806,5819.671904525343,5836.36448604624
1300,1207.3656552017974,1317.9552449965495,1291.0111,1040.904,1252.912343438516,1272.1411326371906
4350,4230.472961411039,4341.639072576038,4441.163,4007.6318,4282.117146439135,4301.728030567265
7500,6967.5793821098305,7305.001977645546,7639.9536,6438.234,7288.2610514126045,7295.670861518233
14500,13546.51226434268,13770.293651496066,12796.273,12365.966,13519.357683992901,13277.368974724943
3000,2981.207586405175,3067.346428571429,3077.1104,3057.499,3034.9744504582904,3047.0707740410794
1000,921.9282255697335,960.6616935010934,937.3033,1196.78,954.8454551060086,949.6739969159754
1950,1786.5255159659237,1850.4566312725663,1761.5314,1966.5874,1818.768558359382,1806.8049403338316
5350,7829.937060458507,7164.344415847311,8115.4585,7131.0522,7198.776483701311,7595.364282318628
3000,3184.575906821026,3016.426996429782,3457.7166,3193.4648,3202.1818881607974,3253.786276420724
11525,10639.567921168367,11540.090667388167,11232.412,9779.607,11335.835412127124,11181.107356098115
7000,7227.369585390235,7094.591964285713,6306.218,6170.0957,7034.345341934148,6857.541594576088
2500,2567.996566627661,2489.7671101604506,2375.0486,2510.781,2498.776410200385,2491.1395758938147
4350,4033.5217556511484,4330.025157255804,4329.1934,3922.2205,4246.391843380293,4237.904773488991
5000,8363.21899853824,7277.663528138531,3776.53,7554.0894,5689.756720851143,5449.415894194386
6500,6093.55742893844,6324.5787893021115,6147.3887,5618.902,6298.271533809602,6202.376699600519
6750,6230.220283637431,6578.605942307694,6541.269,5818.0215,6568.524483173609,6492.1015832225485
2475,2315.8862616079896,2338.243928846552,2418.9688,2475.4214,2320.5103725649356,2351.81728208465
2000,4183.150993503734,3890.3155821966952,3841.9102,4136.109,3956.397813364032,3971.1876800549776
2355,2265.914719109272,2422.3658540391393,2408.4563,2361.9058,2355.362200498128,2349.8365207125953
5950,5459.678252136842,4862.352803500125,5691.4595,5228.8945,5110.281691230455,5332.893203759653
600,662.072152869111,508.53642191142205,442.44135,1099.0388,532.4355685711296,538.7144019383926
3030,3296.835341155324,3457.2692857142847,3371.1553,3295.0986,3420.9448209922803,3389.9429953855665
12000,11047.422650652796,11999.495062597363,11514.402,10106.061,11741.26455692052,11525.110657925963
2200,2142.6579174171084,2210.652532811272,1739.0844,2269.5342,2124.202012813714,2035.8607654804628
1200,1145.501388900493,1236.592423123507,1185.9695,1397.7651,1173.4379881063282,1179.1497830719427
2000,3016.760515387253,2533.4660062160056,2699.398,3056.0308,2739.488579398395,2771.7708171910585
4900,4522.50155140995,4885.199543650793,4665.27,4344.3325,4745.802743746985,4674.452058358752
4500,4298.623419029788,4501.004273504273,4572.313,4169.44,4422.747603179215,4417.066027290645
8750,7914.915209895455,8207.435141736918,8171.8247,7390.557,8110.547862158632,8139.254008742223
8100,7389.409273008629,7655.507414052014,7334.7305,6775.5977,7549.396298404185,7447.42474524305
800,1035.2488901868282,1006.1983196928695,901.8669,1341.1655,997.4965045242252,988.7094383160278
5000,4863.919072070397,4852.599593863775,4999.4487,4478.8057,4894.318748885009,4902.002529796232
2700,2502.779055100383,2692.8205663780664,2507.0715,2652.6064,2628.73150951508,2591.5255895171426
5825,5327.308591951749,5723.389028463367,5785.881,5129.9165,5640.196230244324,5629.482846692496
2000,2306.3019074263666,2155.498511904762,2136.5598,2309.225,2212.9171982873545,2204.2962802930556
6000,5430.178589837119,5744.473928571428,5878.5684,5350.019,5812.16992618157,5740.556458475799
2655,2404.34608519264,2496.5839986971105,2444.5115,2556.0247,2459.732644971642,2446.5562091209576
4000,3895.0377371369955,4000.0,3927.6184,3787.6924,3949.3532723317194,3940.0968436664443
5000,4842.436802433087,5297.739761904762,4682.38,4649.662,4966.265141393963,4904.720959781937
1000,1051.2967133193142,987.4440476190478,967.855,1351.2534,973.6745539146459,1006.7062635523292
1200,1381.443185264929,1296.2448041035948,1297.487,1586.3276,1308.3977351495316,1326.387941292891
1350,1299.4803870860574,1353.6055555555556,1455.5364,1530.0474,1346.3263207856103,1369.9365780374367
4000,3780.5623614041683,3996.0690647963393,3844.706,3714.7524,3913.4813127654666,3896.126011508499
6100,5605.46942587294,6049.869115803803,5498.0386,5285.6597,5521.7102117935465,5559.999258230569
2800,2489.3001211555975,2800.0,2648.8977,2524.5068,2709.771189856445,2665.335658002717
2400,2290.159057853033,2334.7823124098127,2086.4727,2330.2522,2267.432041238534,2208.0012325509974
10575,10051.506785445803,10266.243867258501,10374.615,9334.932,10265.547551634249,10223.688993254907
3500,3465.252145478339,3386.2769444444443,3428.501,3372.9429,3335.26728150676,3412.303044649012
3250,2055.614994105412,2046.7688632119514,2394.3064,2167.894,2240.015870130939,2256.9836135131522
5275,4810.276438619365,5163.57930916306,5123.4644,4662.681,5012.578077648332,5009.77935112928
1800,1612.2287638169928,1765.378679735297,1683.6938,1733.2383,1704.9973198430885,1684.0303840583458
700,815.4000789786187,696.4803120082532,764.37506,1293.9875,730.2936284590339,764.8280275394383
6500,6093.55742893844,6324.5787893021115,6147.3887,5618.902,6298.271533809602,6202.376699600519
2150,1373.0654367000643,1262.2995144724557,1670.2076,1658.2665,1391.2274216891842,1436.2491703491244
1200,1614.286572403465,1559.4505539749352,1504.6875,1760.7812,1549.760589425708,1556.272499523143
1500,1654.7621154700228,1499.9069858422838,1310.7828,1865.906,1514.044713970854,1478.0204874327126
3000,9891.161405909457,4749.278571428572,4251.4873,9150.936,5962.046496258981,6297.03434863243
700,878.9006454935311,724.4452256592125,802.80475,1330.2095,751.9135350285939,790.8296333610338
5210,4890.2609927815165,4973.588748374352,5090.3584,4602.8174,5036.568174286693,5025.471530607642
7050,6556.781159686246,5844.158318209566,6120.531,6069.8403,6198.971165458521,6244.255425532111
2000,2350.488495091743,2274.165584415585,2408.303,2320.6157,2347.66774773923,2356.9150347439186
1000,1040.2352132713272,890.0828897109081,953.58594,1410.1786,915.3030405292852,960.0309287537634
5650,5390.881140768156,5637.593281199212,5498.6924,4955.9897,5579.158959965548,5513.808707413293
3000,2790.4298064047034,2842.071523199024,2888.2788,2862.9395,2938.5688455427885,2875.570798569799
2000,2063.0537435181404,1911.456619687502,1813.3021,2119.1345,1926.9366029312719,1913.7085491408823
800,1109.280040293927,1173.662987012987,830.756,1339.6748,1082.7521605149273,1034.4671544899495
3610,3394.2796933290747,3539.8907341269833,3678.434,3368.3323,3531.2792098273226,3513.1941505270593
1250,982.2815925600003,910.7335317460316,841.9098,1384.8159,923.3234330516179,906.9163759015632
1300,1383.000857777247,1312.619585203937,1141.6503,1571.0328,1304.8499409431074,1285.9159361229474
2000,2065.4056161858557,2187.697641766129,2181.1416,2267.6943,2141.609374272466,2153.321481047707
6570,6400.958651736064,6678.855393701069,6503.941,5970.156,6538.829459414451,6480.916624172376
1000,1821.7964568412867,1272.5010126276113,1557.362,1636.9147,1458.8856536496976,1579.1709065222524
1500,1517.9783891528941,1422.3683375104426,1045.1427,1730.0474,1351.1807891095516,1301.0545304077216
3575,3885.6074733319642,3604.5238492063504,3375.0264,3814.1802,3643.5106583086367,3620.277481806342
24000,24016.374069982412,24416.620698051956,35620.39,20727.549,24100.898003070182,27655.085150342795
13505,12430.74959378099,13496.849240059457,12620.798,11251.031,13029.105836189665,12841.727189630632
3000,2916.9010970970885,3060.463620156441,3218.3958,2942.6738,3011.7406407738745,3023.4556252670804
1000,797.2980755346653,910.7146103896104,1009.41327,639.07263,908.0331480052191,917.8817006419418
6500,6173.66590424575,6307.172262182261,6193.7104,5650.0806,6243.215627625039,6200.023855876618
5000,5229.083797128023,5636.772871572873,5310.585,5181.186,5477.494538646833,5413.217479677322
1100,1023.0363072981149,1100.2640914640915,1163.2362,879.56744,1065.0137148827748,1071.2070118081217
2550,2408.7125450565563,2523.3463377529147,2444.5115,2559.484,2480.5336979304893,2457.0440591129186
3750,3515.1424071012207,3689.7395490620493,3672.0767,3471.5645,3663.8247938429586,3594.2692413772797
900,877.4039966853306,818.7132470400088,887.6546,1246.5035,828.0017028775071,869.991605288772
1000,1632.824871782298,1347.4395223541512,1214.4619,1786.6218,1337.1850884184905,1369.2971641457725
2850,2565.8431945411603,2608.579648586576,2449.06,2576.057,2587.130712311413,2567.4778511057657
1750,1672.8907281316674,1750.182697988286,1794.4435,1923.9781,1718.919894515348,1720.8205225364993
3500,3519.4576252653287,3299.9155483405484,3227.4326,3430.983,3383.0726089325367,3397.7243783485083
8000,8373.34178720121,8884.165901889935,8155.873,7591.144,8563.554500018197,8474.133091859076
4355,4019.9909163109696,4198.151794733046,4269.4844,3919.732,4095.662105186193,4128.780071016707
2225,2076.0517377094566,2016.8397023809528,2043.5469,2229.0522,2017.4188349422784,2058.617430010338
400,409.32069848439505,393.1840739121989,392.56046,858.9741,385.4456666072109,399.76530550837987
1000,1575.4016304675956,1136.3325795532294,1131.3312,1757.772,1255.5348144857069,1306.0245353885714
500,535.7282801767615,498.6766053391054,576.151,990.8075,489.63581426459837,526.8339564113728
700,831.4144364335543,777.8722765469824,695.0244,1212.4204,766.5175840695923,773.3805333478371
4105,3789.7038626555195,3995.0068957431445,3921.7485,3724.8193,3939.2445243384905,3925.847270970368
4255,5138.948180278447,5138.424283453318,5348.36,4826.265,5227.129003831189,5243.0670872841
4005,3715.573518400428,3778.75209054834,3186.7053,3664.9683,3626.0252837156286,3528.372688965713
2500,2388.6503194533934,2500.0,1976.8958,2392.1426,2396.0545782687673,2303.598701394441
1625,1580.0644446831006,1628.1376984126985,1718.0005,1820.3491,1612.2057047713456,1634.4240166166899
2355,2262.128806223426,2309.0110104635187,2370.4368,2422.0254,2283.0360453188187,2312.3548368675893
24000,22969.459016310393,23349.410813492068,24196.662,21335.514,23613.89759831269,23568.445697239335
7500,6921.028662079783,7497.299920634922,6955.0625,6424.754,7291.0780918101955,7138.111432178607
2000,2124.5288930057704,1999.4444444444443,1934.2709,2152.8179,2005.1651492988358,1999.7132641165874
6805,6803.160249689048,6858.042718253967,7084.474,6237.3833,7022.846686923248,6973.302240924972
3100,2770.8609915550933,3013.414682671164,3037.481,2866.1245,2936.484464247705,2935.7174473320642
600,601.657762174726,593.2954840990399,684.42053,1033.3569,582.8647333452235,623.073541724537
1000,1012.3178190609588,991.2158901719417,1024.46,1320.1948,983.8218650229447,1001.6035273637268
35000,33151.170229738505,30583.52569444444,35620.39,30943.07,30976.418768716725,32860.818846173745
1700,1645.692029712588,1618.9309289566634,1484.6747,1759.1421,1613.3072846235966,1585.5608255899917
5200,4981.348909150273,5238.502222646129,4599.161,4940.1685,5091.622541950046,4955.243549125683
5125,4537.029013396441,4967.211094877344,4698.866,4638.265,4872.29889527995,4788.217608578174
12500,11714.171951389264,11944.299920634921,12113.186,10399.604,11729.409846938983,11775.02297147658
1000,1035.3125991868465,996.3984585462847,1081.9093,1332.939,997.0685777003804,1027.362032205421
1200,1288.2217148940667,1200.4119949494948,1004.12775,1565.9756,1201.3300544422643,1173.1294161899134
3000,3570.5598524832785,2784.811247363747,3613.367,3376.1716,3152.1651984283167,3283.364330613132
1500,1568.7966111666633,1456.876956376957,1600.5884,1802.0166,1403.4247237645086,1517.92772814447
1500,1459.4246707222105,1504.995075757576,1678.4896,1683.5754,1503.0969793112133,1538.4269642325282
6000,5789.337342832565,5970.017857142858,6030.66,5463.1553,5826.640250224171,5868.74724297483
2000,1997.746982061744,2005.3067674817676,2233.4067,2100.2412,2008.8677002281634,2054.2831441326584
3000,2794.634673506769,2791.2770490222697,2534.5474,2781.0225,2778.6472402650847,2746.089531168446
4000,4123.98848860265,3998.7301587301586,3930.7488,3928.209,4017.177991410231,4039.6306476913965
700,725.0741944874098,700.0787878787878,797.50543,1138.5037,703.8217507907598,747.5917156585301
6000,5899.50597439239,6143.259351722788,6099.482,5740.2344,6089.907510061158,6017.181852686859
2385,2280.2762069128717,2307.985583040219,2379.987,2440.8975,2317.6970566365726,2326.244731608795
3500,3380.822673122233,3503.176910546297,3536.5781,3335.8525,3500.732251683397,3485.619408145247
600,851.418067179759,740.7663779234224,750.4949,1219.6609,756.0216665863893,781.0384125334061
2080,2070.338082627995,2188.579491535688,2195.4263,2208.872,2163.9274211967104,2170.106250894075
4000,3986.645750743971,3773.2147619047623,3982.627,3807.5334,3920.6874360036404,3917.474038395925
3250,3304.6561608457323,3378.7674485303205,3306.767,3241.587,3366.8831915178725,3348.9638518529196
1200,1360.0697866513765,1200.3138758393907,1224.2052,1575.2458,1232.1246581640262,1268.4430381269015
1000,1092.893501824054,985.5822352649993,998.9158,1404.6853,998.6536591070692,1007.2314723649201
7035,6496.085770683904,7008.0033712584,6547.5576,6055.0728,6802.920177915876,6651.851511751746
2275,2284.8464938880416,2429.7425901027077,2364.4084,2459.3389,2384.446538408306,2366.2131991779984
1000,1246.0945469927046,903.5282828282827,979.5104,1491.7449,1010.531711959748,1067.0779715678395
7050,6500.102405710907,6434.701587301586,6416.6294,6073.989,6317.2439276602545,6371.81029552054
8000,7439.915800652396,7767.497874201759,7849.2476,6839.8267,7746.087889498465,7716.791209705899
4000,3947.2262640772924,4009.722874347875,3862.3933,3689.747,3935.822788433871,3948.4393774329183
2060,2181.0751148380136,2346.8114321789317,2206.9106,2375.543,2290.1710370099986,2252.282314658701
3500,4286.069382924613,4508.7053865483795,4404.9243,4129.5093,4453.297348000624,4399.412413813073
2300,2138.401491099715,2300.116429478378,2039.6174,2222.0728,2247.600259525376,2200.8412523735346
15000,13804.884995758832,14995.4522333304,14012.576,12532.235,14253.045196648902,14076.861676542525
7250,6796.913029760962,7205.276497889365,6834.867,6236.6284,7107.111078294484,6930.53435777815
1500,2660.5325504360408,2554.8806994362226,2289.2441,2765.5986,2581.6206257314007,2501.24961743123
1000,957.8220181259212,964.743189291422,960.7219,1295.1973,948.9084380020706,959.9643572665882
2495,2316.997775214273,2488.2445757020755,2289.721,2497.7197,2411.45366109116,2371.240288036672
1500,1827.7787556006515,1901.580934108422,1780.4487,1687.2731,1859.1504211182435,1828.1914058841814
2000,1725.2733479783578,1497.13655122698,2009.1481,1871.3602,1733.3664993788382,1773.0110420282688
3450,3292.1930384303896,3374.8836743498173,3634.6943,3231.9678,3338.661299561939,3450.294937580488
18505,17358.516387774864,15282.933432539678,17484.201,16013.854,16636.069027716654,17059.927603319415
1700,1580.230292229589,1129.3985978203082,1234.8458,1771.1116,1222.8588223822746,1326.7064662080263
2500,2343.845713639816,2176.4492868581287,2237.611,2449.9268,2242.887824401715,2273.3315256230294
5005,4883.834704860701,5001.758746455825,4984.2236,4506.6836,4988.2908279184085,4952.051788212517
800,717.5650035973767,532.4732929685418,556.2139,1144.1846,566.6078303098776,603.0997513824212
